"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00410174","1912","30.3763","-103.66","1356.4","ALPINE, TX US","","","","","17","0","17","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,1117,+","41.9",",0,0906,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","275.4",",0","0","T,0","","","","","","","",""
"USC00410174","1913","30.3763","-103.66","1356.4","ALPINE, TX US","","","","","29","0","28","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,0207,","43.2",",0,1001,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","392.9",",0","0","T,0","","","","","","","",""
"USC00410174","1914","30.3763","-103.66","1356.4","ALPINE, TX US","","","","","44","0","42","0","","","","","","","","","","","","","","","","","","","","","33.0",",0,0727,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","508.6",",0","","","","","","","","","",""
"USC00410174","1930","30.3763","-103.66","1356.4","ALPINE, TX US","888.6","","888.6","0","47","0","32","0","0","","2","0","0","0","81","0","2","0","250","0","91","0","-16.1","0,0118,","0",",0,1231,+","102",",0,1230,","29.5",",0,0526,","38.9","0,0630,","","","-1.1","0,1030","-2.2","0,1119","-4.4","0,1121","-6.7","0,1201","-8.9","0,1216","-1.1","0,0329","-3.3","0,0328","-4.4","0,0308","-14.4","0,0122","-14.4","0,0122","1479.8","","1479.8","0","","","","","318.7",",0","181",",0","16.52","0","25.20","0","7.85","0","",""
"USC00410174","1931","30.3763","-103.66","1356.4","ALPINE, TX US","","","","","61","0","35","0","0","","1","0","","","","","0","0","252","0","107","0","","","0","T,0,1130,","127",",0,1201,","59.9",",0,0701,","38.9","0,0827,","","","","","","","","","","","","","","","","","","","","","","","1726.2","","1726.2","0","","","","","344.7",",0","150",",0","","","25.31","0","","","",""
"USC00410174","1932","30.3763","-103.66","1356.4","ALPINE, TX US","914.3","","914.3","0","54","0","41","0","0","","0","0","0","0","71","0","2","0","263","0","88","0","-11.1","0,0313,","0",",0,1231,+","0",",0,1231,+","53.3",",0,0907,","41.1","0,0617,","","","-5.0","0,1026","-5.0","0,1026","-5.0","0,1026","-6.7","0,1112","-9.4","0,1231","-1.1","0,0411","-2.8","0,0323","-11.1","0,0313","-11.1","0,0313","-11.1","0,0313","","","","","","","","","545.6",",0","0",",0","16.94","0","25.50","0","8.37","0","",""
"USC00410174","1933","30.3763","-103.66","1356.4","ALPINE, TX US","946.2","","946.2","0","34","0","25","0","0","","0","0","1","0","50","0","0","0","296","0","99","0","-18.9","0,0208,","0",",0,1231,+","0",",0,1231,+","40.4",",0,0830,","38.3","0,0820,+","","","0.0","0,1123","-3.9","0,1206","","","","","","","-1.7","0,0415","-2.2","0,0414","-5.6","0,0211","-10.6","0,0210","-10.6","0,0210","1376.5","","1376.5","0","","","","","299.6",",0","0",",0","17.94","0","26.91","0","8.96","0","",""
"USC00410174","1934","30.3763","-103.66","1356.4","ALPINE, TX US","","","","","33","0","20","0","0","","0","0","0","0","61","0","","","","","","","-13.3","0,0109,+","0",",0,1231,+","8",",0,0325,","35.6",",0,0824,","","","","","-3.9","0,1122","-3.9","0,1122","-7.2","0,1129","-7.2","0,1129","-8.9","0,1203","-2.2","0,0325","-2.2","0,0325","-6.1","0,0318","-6.7","0,0118","-10.0","0,0110","1073.8","","1073.8","0","","","","","196.3",",0","8",",0","","","","","9.09","0","",""
"USC00410174","1935","30.3763","-103.66","1356.4","ALPINE, TX US","949.2","","949.2","0","57","0","33","0","0","","1","0","0","0","48","0","0","0","280","0","92","0","-13.9","0,0121,","0",",0,1231,+","76",",0,0211,","23.6",",0,0522,","40.6","0,0620,","","","-1.7","0,1111","-3.9","0,1112","-5.0","0,1217","","","","","-3.3","0,0312","-3.3","0,0312","-6.1","0,0228","-7.2","0,0227","-11.7","0,0226","","","","","","","","","354.8",",0","76",",0","17.79","0","26.27","0","9.30","0","",""
"USC00410174","1936","30.3763","-103.66","1356.4","ALPINE, TX US","","","","","71","0","51","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","37.6",",0,0525,","","","","","","","","","","","","","","","","","","","","","","","","","1266.4","","1266.4","0","","","","","498.8",",0","0",",0","","","","","","","",""
"USC00410174","1937","30.3763","-103.66","1356.4","ALPINE, TX US","","","","","59","0","33","0","0","","1","0","","","","","","","","","","","","","0",",0,1231,+","51",",0,1214,","48.8",",0,0529,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","383.4",",0","71",",0","","","","","","","",""
"USC00410174","1938","30.3763","-103.66","1356.4","ALPINE, TX US","845.6","","845.6","0","53","0","27","0","0","","0","0","0","0","44","0","0","0","269","0","39","0","-13.3","0,1124,","0",",0,1231,+","0",",0,1231,+","39.1",",0,0627,","36.7","0,0618,+","","","-6.1","0,1107","-6.1","0,1107","-6.1","0,1107","-13.3","0,1124","-13.3","0,1124","-1.1","0,0410","-2.2","0,0409","-4.4","0,0408","","","","","1153.7","","1153.7","0","","","","","345.5",",0","0",",0","17.38","0","24.40","0","10.35","0","",""
"USC00410174","1940","30.3763","-103.66","1356.4","ALPINE, TX US","820.3","","820.3","0","60","0","31","0","0","","1","0","0","0","39","0","3","0","239","0","46","0","-14.4","0,0119,","0",",0,1231,+","130",",0,0122,","39.9",",0,0806,","37.2","0,0726,+","","","-3.9","0,1112","-3.9","0,1112","-5.6","0,1113","","","","","-2.2","0,0412","-2.2","0,0412","-4.4","0,0313","-7.2","0,0125","-11.1","0,0122","1416.1","","1416.1","0","","","","","455.9",",0","130",",0","16.83","0","23.69","0","9.97","0","",""
"USC00410174","1941","30.3763","-103.66","1356.4","ALPINE, TX US","722.0","","722.0","0","106","0","55","0","0","","0","0","0","0","19","0","0","0","225","0","13","0","-5.0","0,0208,","0","T,0,1225,","20",",0,0208,","40.4",",0,0601,","35.0","0,0509,","","","-0.6","0,1123","-2.8","0,1124","","","","","","","-3.3","0,0318","-3.3","0,0318","-5.0","0,0208","","","","","1334.0","","1334.0","0","","","","","841.4",",0","20",",0","16.61","0","22.75","0","10.46","0","",""
