"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00241044","1895","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","","","","","62","0","56","0","","","","","26","0","165","0","51","0","77","0","1","0","-30.0","0,0213,","","","","","21.6",",0,0608,","32.2","0,0702,","0.0","0,0809","-4.4","0,0921","-4.4","0,0921","-8.9","0,1105","-8.9","0,1105","0.0","0,0609","-2.2","0,0421","-5.0","0,0415","-9.4","0,0406","-9.4","0,0406","","","","","438.5",",0","","","5.14","0","11.49","0","-1.22","0","",""
"USC00241044","1896","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","","","","","68","0","64","0","","","","","","","","","","","","","","","","","","","","","30.5",",0,0620,","","","","","","","","","","","","","","","","","","","","","","","","","","","494.2",",0","","","","","","","","","",""
"USC00241044","1897","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","","","","","","","","","","","","","19","0","161","0","55","0","122","0","6","0","-31.7","0,0127,+","","","","","","","33.3","0,0824,+","-0.6","0,0909","-5.0","0,1014","-5.0","0,1014","-9.4","0,1104","-9.4","0,1104","-0.6","0,0509","-2.2","0,0508","-6.1","0,0331","-7.8","0,0330","-16.1","0,0322","","","","","","","","","6.28","0","12.96","0","-0.40","0","",""
"USC00241044","1900","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","92.5","","92.5","0","","","","","","","","","15","0","163","0","32","0","112","0","7","0","-31.1","0,0216,","","","","","","","35.6","0,0731,","-1.1","0,0924","-4.4","0,0925","-4.4","0,0925","-6.7","0,0926","-15.0","0,1117","0.0","0,0513","-2.2","0,0409","-7.2","0,0329","-7.2","0,0329","-18.3","0,0306","","","","","","","","","6.74","0","13.29","0","0.19","0","",""
"USC00241044","1901","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","127.3","","127.3","0","85","0","50","0","","","","","16","0","176","0","46","0","87","0","9","0","-25.6","0,0101,","","","","","26.2",",0,0503,","36.1","0,0731,","0.0","0,0910","-2.2","0,0916","-6.1","0,1103","-10.0","0,1111","-10.0","0,1111","0.0","0,0612","-8.3","0,0427","-8.3","0,0427","-8.3","0,0427","-8.9","0,0416","4705.2","","4705.2","0","388.8",",0","","","6.05","0","12.30","0","-0.21","0","",""
"USC00241044","1902","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","35.3","","35.3","0","86","0","42","0","","","","","12","0","192","0","51","0","89","0","0","0","-33.3","0,0126,","","","","","31.2",",0,0520,","30.6","0,0609,","-0.6","0,0906","-2.2","0,0911","-4.4","0,1029","-11.1","0,1104","-11.1","0,1104","-1.1","0,0620","-2.8","0,0505","-4.4","0,0422","-7.2","0,0414","-11.7","0,0413","4517.2","","4517.2","0","394.5",",0","","","5.39","0","11.64","0","-0.88","0","",""
"USC00241044","1903","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","34.0","","34.0","0","80","0","43","0","","","","","13","0","190","0","58","0","90","0","1","0","-30.6","0,1117,","","","","","32.0",",0,0717,","32.8","0,0819,","0.0","0,0911","-2.2","0,0913","-5.6","0,1030","-9.4","0,1108","-9.4","0,1108","-1.1","0,0524","-2.8","0,0520","-6.1","0,0518","-8.9","0,0429","-8.9","0,0429","4837.8","","4837.8","0","448.0",",0","","","4.85","0","11.18","0","-1.49","0","",""
"USC00241044","1904","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","46.9","","46.9","0","84","0","53","0","","","","","14","0","189","0","52","0","94","0","0","0","-28.9","0,0325,","","","","","24.1",",0,0302,","31.7","0,0814,","-2.8","0,0913","-2.8","0,0913","-6.7","0,1018","-6.7","0,1018","-8.9","0,1119","0.0","0,0625","-2.2","0,0526","-8.9","0,0416","-8.9","0,0416","-8.9","0,0416","4968.9","","4968.9","0","411.4",",0","","","5.67","0","12.46","0","-1.12","0","",""
"USC00241044","1905","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4694.9","","4694.9","","","","","","","","","","","","",""
"USC00241044","1907","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","9.0","","9.0","0","90","0","42","0","","","","","21","0","187","0","47","0","71","0","0","0","-31.7","0,0114,","","","","","22.4",",0,0623,","28.9","0,0817,+","-1.7","0,0914","-2.2","0,1003","-5.6","0,1103","-7.8","0,1112","-8.9","0,1119","0.0","0,0524","-5.0","0,0505","-5.0","0,0505","-8.9","0,0429","-8.9","0,0429","","","","","426.8",",0","","","4.90","0","11.02","0","-1.21","0","",""
"USC00241044","1908","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","65.6","","65.6","0","95","0","59","0","","","","","15","0","190","0","53","0","88","0","4","0","-28.9","0,0201,","","","","","40.9",",0,0527,","34.4","0,0801,","0.0","0,0826","-2.8","0,0925","-5.6","0,0926","-10.6","0,1018","-10.6","0,1018","0.0","0,0527","-2.2","0,0430","-5.6","0,0429","-15.0","0,0402","-15.0","0,0402","4777.6","","4777.6","0","622.4",",0","","","5.17","0","11.48","0","-1.15","0","",""
"USC00241044","1909","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","64.6","","64.6","0","103","0","62","0","","","","","34","0","203","0","63","0","90","0","5","0","-33.3","0,0110,","","","","","26.2",",0,0912,","33.9","0,0701,","0.0","0,0911","-5.6","0,1008","-5.6","0,1008","-6.7","0,1112","-13.9","0,1113","-3.9","0,0518","-3.9","0,0518","-4.4","0,0512","-13.9","0,0430","-13.9","0,0430","4944.7","","4944.7","0","567.6",",0","","","4.55","0","10.77","0","-1.66","0","",""
"USC00241044","1910","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","86.5","","86.5","0","74","0","47","0","","","","","20","0","171","0","57","0","112","0","4","0","-33.9","0,0222,","","","","","25.4",",0,0607,","33.9","0,0627,","-0.6","0,0824","-3.3","0,0825","-4.4","0,1020","-8.3","0,1027","-14.4","0,1126","-2.8","0,0603","-2.8","0,0603","-5.6","0,0415","-6.7","0,0404","-12.2","0,0226","4716.8","","4716.8","0","476.3",",0","","","6.00","0","12.64","0","-0.64","0","",""
"USC00241044","1911","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","23.0","","23.0","0","86","0","53","0","","","","","23","0","206","0","62","0","78","0","0","0","-31.1","0,0102,","","","","","26.7",",0,0525,","31.1","0,0725,+","0.0","0,0906","-2.2","0,1011","-5.6","0,1020","-6.7","0,1021","-9.4","0,1026","0.0","0,0605","-2.2","0,0527","-6.7","0,0415","-6.7","0,0415","-9.4","0,0412","4649.8","","4649.8","0","460.7",",0","","","4.32","0","10.76","0","-2.13","0","",""
"USC00241044","1912","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","32.2","","32.2","0","98","0","63","0","","","","","18","0","208","0","55","0","64","0","0","0","-25.6","0,0102,","","","","","28.4",",0,0425,","30.6","0,0826,+","0.0","0,0905","-2.2","0,0921","-5.0","0,0929","-7.2","0,1021","-8.9","0,1031","0.0","0,0528","-2.8","0,0503","-5.0","0,0426","-6.7","0,0406","-11.7","0,0331","5207.3","","5207.3","0","548.2",",0","","","4.32","0","10.29","0","-1.65","0","",""
"USC00241044","1913","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","55.1","","55.1","0","102","0","53","0","","","","","27","0","192","0","70","0","92","0","0","0","-28.3","0,0207,","","","","","24.9",",0,1009,","31.7","0,0825,+","-6.7","0,0923","-6.7","0,0923","-6.7","0,0923","-6.7","0,0923","-10.6","0,1026","0.0","0,0714","-2.8","0,0504","-5.0","0,0501","-6.7","0,0423","-20.6","0,0326","5132.6","","5132.6","0","474.5",",0","","","4.50","0","10.72","0","-1.72","0","",""
"USC00241044","1914","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","62.2","","62.2","0","113","0","50","0","","","","","16","0","186","0","44","0","88","0","1","0","-33.9","0,0206,","","","","","25.4",",0,0621,","33.3","0,0815,","-0.6","0,0912","-2.2","0,1004","-5.0","0,1007","-7.2","0,1114","-16.1","0,1116","0.0","0,0513","-2.8","0,0505","-6.1","0,0408","-14.4","0,0326","-14.4","0,0326","4550.6","","4550.6","0","414.6",",0","","","6.01","0","12.50","0","-0.49","0","",""
"USC00241044","1915","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","18.3","","18.3","0","125","0","69","0","","","","","10","0","167","0","45","0","72","0","1","0","-27.2","0,1230,","","","","","35.3",",0,0502,","32.2","0,0830,","0.0","0,0913","-3.9","0,1007","-6.1","0,1107","-10.6","0,1112","-10.6","0,1112","-0.6","0,0516","-2.8","0,0506","-5.0","0,0503","-11.7","0,0326","-11.7","0,0326","4593.7","","4593.7","0","638.4",",0","","","5.39","0","11.41","0","-0.63","0","",""
"USC00241044","1916","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","38.7","","38.7","0","118","0","64","0","","","","","42","0","207","0","74","0","85","0","1","0","-36.1","0,0127,","","","","","25.1",",0,0323,","32.2","0,0707,","0.0","0,0910","-3.9","0,0914","-4.4","0,0928","-6.7","0,1005","-15.0","0,1019","0.0","0,0622","-2.8","0,0523","-4.4","0,0510","-7.8","0,0330","-11.1","0,0306","5237.6","","5237.6","0","538.4",",0","","","3.45","0","9.90","0","-2.99","0","",""
"USC00241044","1917","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","101.3","","101.3","0","96","0","50","0","","","","","31","0","187","0","57","0","106","0","8","0","-31.7","0,0131,+","","","","","35.1",",0,0914,","33.9","0,0726,+","0.0","0,0924","-4.4","0,1017","-4.4","0,1017","-13.9","0,1018","-13.9","0,1018","0.0","0,0611","-2.2","0,0530","-4.4","0,0505","-6.7","0,0416","-10.6","0,0413","5539.4","","5539.4","0","398.2",",0","","","5.07","0","11.76","0","-1.62","0","",""
"USC00241044","1918","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","65.1","","65.1","0","123","0","52","0","","","","","25","0","186","0","59","0","95","0","6","0","-35.6","0,0131,","","","","","34.3",",0,1105,","33.9","0,0610,","0.0","0,0904","-2.8","0,1025","-5.6","0,1026","-14.4","0,1106","-14.4","0,1106","0.0","0,0601","-3.9","0,0521","-8.3","0,0427","-8.3","0,0427","-8.9","0,0403","4337.6","","4337.6","0","480.2",",0","","","5.29","0","11.72","0","-1.13","0","",""
"USC00241044","1919","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","224.4","","224.4","0","93","0","40","0","","","","","27","0","200","0","66","0","118","0","26","0","-37.8","0,1209,","","","","","24.4",",0,0512,","36.1","0,0710,","-2.8","0,0922","-2.8","0,0922","-4.4","0,1008","-12.2","0,1009","-12.2","0,1009","-1.1","0,0531","-7.8","0,0513","-7.8","0,0513","-7.8","0,0513","-12.8","0,0315","4474.8","","4474.8","0","280.6",",0","","","5.49","0","12.60","0","-1.61","0","",""
"USC00241044","1920","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","82.2","","82.2","0","127","0","62","0","","","","","17","0","201","0","65","0","97","0","1","0","-32.2","0,0306,","","","","","17.8",",0,0529,","33.9","0,0721,","-0.6","0,0829","-2.2","0,0925","-4.4","0,1015","-11.1","0,1023","-11.1","0,1023","0.0","0,0603","-2.2","0,0502","-4.4","0,0425","-11.7","0,0404","-11.7","0,0404","5309.4","","5309.4","0","489.3",",0","","","4.95","0","11.30","0","-1.41","0","",""
"USC00241044","1921","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","105.4","","105.4","0","117","0","44","0","","","","","20","0","187","0","48","0","103","0","4","0","-30.6","0,1119,","","","","","27.9",",0,0702,","33.9","0,0720,","-0.6","0,0909","-2.8","0,0910","-5.6","0,0929","-7.2","0,1007","-13.3","0,1108","0.0","0,0702","-2.2","0,0503","-6.7","0,0424","-6.7","0,0424","-9.4","0,0409","4506.8","","4506.8","0","395.0",",0","","","6.03","0","12.87","0","-0.81","0","",""
"USC00241044","1922","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","76.6","","76.6","0","111","0","64","0","","","","","41","0","196","0","76","0","114","0","3","0","-31.7","0,0223,","","","","","21.3",",0,0609,","32.2","0,0819,+","-0.6","0,0908","-2.2","0,1012","-5.0","0,1014","-8.9","0,1030","-8.9","0,1030","-3.3","0,0511","-3.3","0,0511","-6.1","0,0417","-7.8","0,0416","-8.9","0,0415","5144.1","","5144.1","0","451.2",",0","","","4.48","0","11.38","0","-2.42","0","",""
"USC00241044","1923","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","98.9","","98.9","0","111","0","43","0","","","","","20","0","196","0","47","0","93","0","5","0","-35.0","0,1231,","","","","","31.8",",0,0621,","35.0","0,0721,","0.0","0,0923","-2.8","0,1011","-4.4","0,1012","-8.3","0,1028","-12.8","0,1029","0.0","0,0614","-6.1","0,0502","-6.1","0,0502","-6.7","0,0420","-10.0","0,0407","4684.3","","4684.3","0","377.2",",0","","","5.83","0","12.38","0","-0.72","0","",""
"USC00241044","1924","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","","","","","115","0","60","0","","","","","26","0","191","0","","","","","","","-33.9","0,1218,","","","","","31.8",",0,0505,","","","0.0","0,0830","-3.3","0,0927","-6.7","0,1105","-6.7","0,1105","-9.4","0,1106","0.0","0,0608","-3.9","0,0506","-4.4","0,0426","-12.2","0,0416","-12.2","0,0416","","","","","547.0",",0","","","","","","","-1.59","0","",""
"USC00241044","1925","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","92.8","","92.8","0","132","0","54","0","","","","","3","0","183","0","44","0","92","0","4","0","-18.9","0,0313,+","","","","","24.9",",0,0908,","35.6","0,0714,","0.0","0,0919","-5.6","0,1006","-5.6","0,1006","-6.7","0,1016","-12.2","0,1017","-0.6","0,0611","-2.8","0,0509","-6.1","0,0326","-7.2","0,0318","-10.6","0,0314","4526.9","","4526.9","0","488.8",",0","","","6.49","0","12.31","0","0.67","0","",""
"USC00241044","1926","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","94.2","","94.2","0","138","0","60","0","","","","","8","0","168","0","53","0","102","0","6","0","-31.7","0,1214,","","","","","27.4",",0,0509,","34.4","0,0825,","-0.6","0,0919","-6.1","0,0923","-6.1","0,0923","-11.1","0,0924","-11.1","0,0924","-1.1","0,0531","-3.3","0,0409","-6.7","0,0407","-6.7","0,0407","-8.9","0,0403","4509.1","","4509.1","0","509.5",",0","","","6.27","0","12.57","0","-0.03","0","",""
"USC00241044","1927","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","","","","","146","0","69","0","","","","","25","0","185","0","","","","","","","-36.1","0,1231,","","","","","24.1",",0,0529,","","","-1.1","0,0915","-4.4","0,1005","-4.4","0,1005","-9.4","0,1031","-9.4","0,1031","-0.6","0,0530","-2.8","0,0519","-11.7","0,0421","-11.7","0,0421","-11.7","0,0421","4707.6","","4707.6","0","568.7",",0","","","","","","","-1.00","0","",""
"USC00241044","1928","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","76.2","","76.2","0","122","0","53","0","","","","","17","0","188","0","62","0","100","0","6","0","-31.1","0,0223,","","","","","22.1",",0,0618,","35.0","0,0811,+","-1.1","0,0913","-2.2","0,1004","-6.1","0,1012","-10.6","0,1013","-10.6","0,1013","-0.6","0,0608","-3.9","0,0503","-5.0","0,0421","-6.7","0,0418","-12.8","0,0413","","","","","413.4",",0","","","5.71","0","12.22","0","-0.79","0","",""
"USC00241044","1929","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","121.6","","121.6","0","129","0","54","0","","","","","32","0","197","0","73","0","99","0","3","0","-36.1","0,0128,","","","","","25.1",",0,0617,","34.4","0,0814,","-1.7","0,0904","-4.4","0,0907","-4.4","0,0907","-6.7","0,1103","-9.4","0,1111","0.0","0,0527","-5.0","0,0515","-5.0","0,0515","-7.2","0,0412","-9.4","0,0410","5086.6","","5086.6","0","401.6",",0","","","4.76","0","11.50","0","-1.97","0","",""
"USC00241044","1930","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","98.3","","98.3","0","104","0","43","0","","","","","26","0","175","0","68","0","110","0","3","0","-36.7","0,0117,","","","","","20.3",",0,1015,","33.9","0,0731,","-2.2","0,0901","-2.2","0,0901","-8.9","0,1015","-8.9","0,1015","-8.9","0,1015","-0.6","0,0614","-4.4","0,0401","-4.4","0,0401","-7.2","0,0331","-12.2","0,0327","4653.4","","4653.4","0","357.8",",0","","","5.59","0","12.13","0","-0.96","0","",""
"USC00241044","1931","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","170.7","","170.7","0","102","0","44","0","","","","","15","0","182","0","55","0","118","0","10","0","-26.1","0,1122,","","","","","23.9",",0,0731,","37.8","0,0721,","0.0","0,0922","-3.3","0,1008","-4.4","0,1027","-10.6","0,1109","-10.6","0,1109","-3.9","0,0521","-3.9","0,0521","-4.4","0,0424","-7.2","0,0423","-13.3","0,0403","4490.9","","4490.9","0","389.1",",0","","","6.44","0","13.26","0","-0.37","0","",""
"USC00241044","1932","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","104.3","","104.3","0","117","0","50","0","","","","","32","0","174","0","70","0","113","0","3","0","-37.2","0,1209,","","","","","24.6",",0,0608,","33.9","0,0717,","-0.6","0,0831","-3.3","0,1004","-8.9","0,1009","-8.9","0,1009","-8.9","0,1009","-6.7","0,0528","-6.7","0,0528","-6.7","0,0528","-6.7","0,0528","-16.1","0,0313","4860.9","","4860.9","0","450.4",",0","","","5.26","0","11.82","0","-1.31","0","",""
"USC00241044","1933","45.6621","-111.4063","1497.5","BOZEMAN MONTANA STATE UNIVERSITY, MT US","151.5","","151.5","0","98","0","45","0","","","","","11","0","180","0","45","0","111","0","9","0","-37.8","0,0209,","","","","","27.7",",0,0915,","36.1","0,0725,","-4.4","0,0923","-4.4","0,0923","-4.4","0,0923","-6.7","0,0925","-15.0","0,1104","0.0","0,0528","-3.9","0,0512","-11.1","0,0413","-11.1","0,0413","-11.1","0,0413","4759.6","","4759.6","0","405.2",",0","","","6.66","0","13.42","0","-0.10","0","",""
