"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00164700","1898","30.2002","-92.6641","7.6","JENNINGS, LA US","","","","","80","6","73","6","","","0","6","","","","","0","6","276","6","111","6","","","","","0",",6,1231,+","229.9",",6,0929,","37.2","6,0722,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1607.4",",6","0",",6","","","25.89","6","","","",""
"USC00164700","1899","30.2002","-92.6641","7.6","JENNINGS, LA US","","","","","71","6","61","6","","","","","0","6","23","6","","","","","","","-12.8","6,0212,","","","","","143.5",",6,0105,","","","","","-3.9","6,1103","-3.9","6,1103","","","","","","","-0.6","6,0306","-7.2","6,0214","-7.2","6,0214","-7.2","6,0214","-12.8","6,0212","","","","","","","","","1468.5",",6","","","","","","","13.43","6","",""
"USC00164700","1900","30.2002","-92.6641","7.6","JENNINGS, LA US","","","","","104","6","92","6","","","0","6","0","6","15","6","0","6","266","6","80","6","-8.3","6,0218,","","","0",",6,1231,+","152.4",",6,1227,","36.7","6,0917,+","","","-3.3","6,1112","-3.3","6,1112","","","","","","","-1.7","6,0301","-3.9","6,0219","-8.3","6,0218","-8.3","6,0218","","","875.3","","875.3","6","","","","","1888.1",",6","0",",6","19.78","6","25.50","6","14.05","6","",""
"USC00164700","1901","30.2002","-92.6641","7.6","JENNINGS, LA US","","","","","","","","","","","0","6","","","","","0","6","279","6","90","6","","","","","0",",6,1231,+","","","40.6","6,0713,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",",6","","","25.96","6","","","",""
"USC00164700","1902","30.2002","-92.6641","7.6","JENNINGS, LA US","","","","","","","","","","","0","6","0","6","29","6","","","","","","","-4.4","6,0209,","","","0","T,6,0220,","","","","","","","-1.7","6,1204","-2.8","6,1226","","","","","","","-2.8","6,0305","-2.8","6,0305","-4.4","6,0209","","","","","","","","","","","","","","","0","T,6","","","","","13.50","6","",""
"USC00164700","1903","30.2002","-92.6641","7.6","JENNINGS, LA US","","","","","94","6","79","6","","","0","6","","","","","","","","","","","","","","","0","T,6,0217,+","77.2",",6,0701,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1479.8",",6","0","T,6","","","","","","","",""
"USC00164700","1904","30.2002","-92.6641","7.6","JENNINGS, LA US","1406.0","","1406.0","6","76","6","62","6","","","","","0","6","20","6","0","6","293","6","96","6","-5.0","6,0103,","","","","","67.1",",6,1205,","36.7","6,0619,","","","-0.6","6,1112","-3.3","6,1227","","","","","","","-1.1","6,0211","-2.2","6,0131","-5.0","6,0103","","","","","","","","","","","","","919.7",",6","","","19.67","6","25.98","6","13.36","6","",""
"USC00164700","1905","30.2002","-92.6641","7.6","JENNINGS, LA US","1524.9","","1524.9","6","","","","","","","0","6","0","6","28","6","1","6","265","6","76","6","-8.3","6,0213,","","","0","T,6,0213,","","","35.6","6,0826,+","","","-2.2","6,1204","-2.2","6,1204","","","","","","","-1.7","6,0216","-2.8","6,0215","-8.3","6,0213","-8.3","6,0213","","","1020.0","","1020.0","6","","","","","","","0","T,6","19.44","6","24.68","6","14.20","6","",""
"USC00164700","1906","30.2002","-92.6641","7.6","JENNINGS, LA US","1508.9","","1508.9","6","","","","","","","0","6","0","6","15","6","0","6","281","6","95","6","-4.4","6,0122,","","","0",",6,1231,+","","","37.8","6,0617,","","","-0.6","6,1112","","","","","","","","","-2.8","6,0209","-2.8","6,0209","-4.4","6,0122","","","","","1000.0","","1000.0","6","","","","","","","0",",6","20.06","6","25.93","6","14.19","6","",""
"USC00164700","1907","30.2002","-92.6641","7.6","JENNINGS, LA US","1516.1","","1516.1","6","","","","","","","0","6","0","6","7","6","0","6","292","6","79","6","-3.3","6,1114,+","","","0",",6,1231,+","","","36.7","6,0904,+","","","-3.3","6,1113","-3.3","6,1113","","","","","","","-0.6","6,0208","","","","","","","","","556.6","","556.6","6","","","","","","","0",",6","20.56","6","26.31","6","14.81","6","",""
