"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00047785","1940","34.0842","-118.1003","110.6","SAN GABRIEL FIRE DEPARTMENT, CA US","556.7","","556.7","0","45","0","36","0","","","","","0","0","2","0","0","0","256","0","46","0","0.0","0,1124,+","","","","","62.5",",0,0108,","39.4","0,1019,","0.0","0,1123","","","","","","","","","694.9","","694.9","0","585.7",",0","","","17.75","0","25.06","0","10.43","0"
"USC00047785","1942","34.0842","-118.1003","110.6","SAN GABRIEL FIRE DEPARTMENT, CA US","525.2","","525.2","0","24","0","19","0","","","","","0","0","4","0","0","0","269","0","40","0","-2.8","0,0215,","","","","","27.9",",0,0314,","41.1","0,0520,","","","","","-2.8","0,0215","-2.8","0,0215","","","965.0","","965.0","0","215.7",",0","","","17.23","0","24.87","0","9.59","0"
"USC00047785","1944","34.0842","-118.1003","110.6","SAN GABRIEL FIRE DEPARTMENT, CA US","476.2","","476.2","0","41","0","25","0","","","","","0","0","6","0","0","0","263","0","43","0","-0.6","0,0216,+","","","","","98.8",",0,0222,","42.2","0,0923,","0.0","0,1231","","","0.0","0,0227","","","","","974.9","","974.9","0","507.1",",0","","","16.92","0","24.47","0","9.37","0"
"USC00047785","1945","34.0842","-118.1003","110.6","SAN GABRIEL FIRE DEPARTMENT, CA US","582.1","","582.1","0","35","0","21","0","0","","0","0","0","0","7","0","0","0","256","0","50","0","-1.1","0,0120,","0",",0,1231,+","0",",0,1231,+","93.2",",0,1222,","39.4","0,0903,","-0.6","0,1213","","","-0.6","0,0301","","","","","1008.4","","1008.4","0","376.7",",0","0",",0","17.09","0","24.47","0","9.70","0"
"USC00047785","1946","34.0842","-118.1003","110.6","SAN GABRIEL FIRE DEPARTMENT, CA US","584.8","","584.8","0","33","0","23","0","0","","0","0","0","0","7","0","0","0","242","0","52","0","-1.7","0,0212,","0",",0,1231,+","0",",0,1231,+","82.3",",0,1226,","40.0","0,0811,","","","","","-1.7","0,0212","","","","","969.7","","969.7","0","571.1",",0","0",",0","16.99","0","24.50","0","9.49","0"
"USC00047785","1947","34.0842","-118.1003","110.6","SAN GABRIEL FIRE DEPARTMENT, CA US","","","","","25","0","15","0","","","","","","","","","0","0","269","0","62","0","","","","","","","48.0",",0,1205,","40.0","0,0901,","","","","","","","","","","","928.3","","928.3","0","159.2",",0","","","","","25.50","0","",""
"USC00047785","1948","34.0842","-118.1003","110.6","SAN GABRIEL FIRE DEPARTMENT, CA US","452.7","","452.7","0","27","0","17","0","0","","0","0","0","0","19","0","0","0","270","0","37","0","-2.8","0,1224,+","0",",0,1231,+","0","T,0,1217,","37.3",",0,0324,","38.9","0,0910,","0.0","0,1204","-2.8","0,1224","-0.6","0,0214","-2.8","0,0128","","","","","","","255.9",",0","0","T,0","16.67","0","24.90","0","8.44","0"
"USC00047785","1949","34.0842","-118.1003","110.6","SAN GABRIEL FIRE DEPARTMENT, CA US","634.9","","634.9","0","44","0","27","0","0","","1","0","0","0","28","0","0","0","256","0","66","0","-5.6","0,0104,","0",",0,1231,+","30",",0,0111,","47.0",",0,1218,","41.7","0,0907,","-2.2","0,1212","-2.2","0,1212","-1.1","0,0215","-3.3","0,0214","-5.0","0,0105","1174.3","","1174.3","0","335.8",",0","30",",0","17.06","0","25.07","0","9.05","0"
"USC00047785","1950","34.0842","-118.1003","110.6","SAN GABRIEL FIRE DEPARTMENT, CA US","545.2","","545.2","0","30","0","17","0","0","","0","0","0","0","14","0","0","0","280","0","46","0","-3.3","0,0107,","0",",0,1231,+","0",",0,1231,+","45.7",",0,0206,","41.1","0,1013,","","","","","-1.1","0,0201","-2.8","0,0127","","","925.9","","925.9","0","243.0",",0","0",",0","17.58","0","25.47","0","9.69","0"
"USC00047785","1951","34.0842","-118.1003","110.6","SAN GABRIEL FIRE DEPARTMENT, CA US","521.6","","521.6","0","34","0","22","0","0","","0","0","0","0","8","0","0","0","273","0","49","0","-3.3","0,1209,","0",",0,1231,+","0","T,0,0227,","54.1",",0,1229,","37.2","0,1007,+","-2.8","0,1208","-2.8","0,1208","0.0","0,0304","","","","","724.4","","724.4","0","379.3",",0","0","T,0","17.23","0","25.02","0","9.45","0"
"USC00047785","1952","34.0842","-118.1003","110.6","SAN GABRIEL FIRE DEPARTMENT, CA US","561.3","","561.3","0","47","0","34","0","0","","0","0","0","0","12","0","0","0","239","0","57","0","-2.8","0,0103,+","0",",0,1231,+","0",",0,1231,+","105.9",",0,0118,","38.3","0,0907,","","","","","0.0","0,0317","-2.2","0,0104","","","1113.5","","1113.5","0","832.9",",0","0",",0","16.75","0","24.48","0","9.02","0"
"USC00047785","1953","34.0842","-118.1003","110.6","SAN GABRIEL FIRE DEPARTMENT, CA US","544.7","","544.7","0","20","0","15","0","0","","0","0","0","0","5","0","0","0","287","0","53","0","-1.1","0,1224,+","0",",0,1231,+","0",",0,1231,+","25.4",",0,1114,","40.0","0,1005,","-1.1","0,1224","","","0.0","0,0303","","","","","987.0","","987.0","0","138.9",",0","0",",0","17.39","0","25.78","0","9.00","0"
"USC00047785","1954","34.0842","-118.1003","110.6","SAN GABRIEL FIRE DEPARTMENT, CA US","565.3","","565.3","0","31","0","22","0","0","","0","0","0","0","4","0","0","0","274","0","52","0","-2.2","0,1229,+","0",",0,1231,+","0",",0,1231,+","58.4",",0,0119,","37.8","0,0925,+","-2.2","0,1228","-2.2","0,1228","-0.6","0,0101","","","","","808.2","","808.2","0","394.4",",0","0",",0","17.62","0","25.33","0","9.90","0"
"USC00047785","1955","34.0842","-118.1003","110.6","SAN GABRIEL FIRE DEPARTMENT, CA US","555.8","","555.8","0","37","0","27","0","0","","0","0","0","0","12","0","0","0","251","0","56","0","-1.1","0,0219,+","0",",0,1231,+","0",",0,1231,+","38.9",",0,0110,","43.9","0,0901,","-0.6","0,1230","","","0.0","0,0222","","","","","973.3","","973.3","0","332.8",",0","0",",0","17.05","0","24.72","0","9.38","0"
"USC00047785","1956","34.0842","-118.1003","110.6","SAN GABRIEL FIRE DEPARTMENT, CA US","577.7","","577.7","0","21","0","12","0","0","","0","0","0","0","4","0","0","0","274","0","55","0","-1.7","0,0217,","0",",0,1231,+","0",",0,1231,+","176.0",",0,0126,","40.6","0,0909,","0.0","0,1209","","","-1.7","0,0217","","","","","971.2","","971.2","0","387.1",",0","0",",0","17.54","0","25.68","0","9.40","0"
