"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00046115","1893","34.83","-114.5936","146.3","NEEDLES, CA US","2098.6","","2098.6","Z","17","Z","12","Z","0","","0","Z","0","Z","1","Z","0","Z","294","Z","154","Z","-1.1","Z,0119,","0",",Z,1231,+","0",",Z,1231,+","30.5",",Z,1118,","43.9","Z,0811,+","","","","","","","","","-1.1","Z,0119","","","","","","","","","120.8",",Z","0",",Z","22.33","Z","29.45","Z","15.22","Z"
"USC00046115","1894","34.83","-114.5936","146.3","NEEDLES, CA US","2179.2","","2179.2","Z","14","Z","9","Z","0","","0","Z","0","Z","12","Z","0","Z","270","Z","166","Z","-3.3","Z,0108,+","0",",Z,1231,+","0",",Z,1231,+","16.5",",Z,1229,","45.0","Z,0726,+","","","","","","","","","0.0","Z,0224","-3.3","Z,0108","","","874.2","","874.2","Z","82.8",",Z","0",",Z","21.92","Z","28.97","Z","14.87","Z"
"USC00046115","1895","34.83","-114.5936","146.3","NEEDLES, CA US","2223.7","","2223.7","Z","7","Z","4","Z","0","","0","Z","0","Z","15","Z","0","Z","271","Z","168","Z","-6.7","Z,1230,","0",",Z,1231,+","0",",Z,1231,+","14.7",",Z,0116,","46.7","Z,0816,","0.0","Z,1204","-2.8","Z,1225","-6.1","Z,1226","-6.7","Z,1230","-0.6","Z,0127","","","","","679.5","","679.5","Z","37.4",",Z","0",",Z","22.15","Z","29.70","Z","14.60","Z"
"USC00046115","1897","34.83","-114.5936","146.3","NEEDLES, CA US","2351.8","","2351.8","Z","12","Z","6","Z","0","","0","Z","0","Z","6","Z","0","Z","293","Z","177","Z","-1.7","Z,1219,","0",",Z,1231,+","0",",Z,1231,+","35.8",",Z,0113,","45.6","Z,0818,","0.0","Z,1203","","","","","","","","","","","","","","","","","75.4",",Z","0",",Z","22.75","Z","29.92","Z","15.57","Z"
"USC00046115","1899","34.83","-114.5936","146.3","NEEDLES, CA US","2243.1","","2243.1","Z","10","Z","8","Z","0","","0","Z","0","Z","5","Z","0","Z","304","Z","151","Z","-2.2","Z,0206,","0",",Z,1231,+","0",",Z,1231,+","17.8",",Z,0710,","45.0","Z,0702,+","","","","","","","","","-2.2","Z,0206","-2.2","Z,0206","","","","","","","68.5",",Z","0",",Z","22.90","Z","29.30","Z","16.50","Z"
"USC00046115","1900","34.83","-114.5936","146.3","NEEDLES, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","459.5","","459.5","Z","","","","","","","","","",""
"USC00046115","1902","34.83","-114.5936","146.3","NEEDLES, CA US","","","","","11","Z","9","Z","0","","0","Z","","","","","","","","","","","","","0",",Z,1231,+","0",",Z,1231,+","21.6",",Z,1122,","","","","","","","","","","","","","","","","","466.7","","466.7","Z","94.0",",Z","0",",Z","","","","","",""
"USC00046115","1904","34.83","-114.5936","146.3","NEEDLES, CA US","2562.6","","2562.6","Z","6","Z","5","Z","0","","0","Z","0","Z","0","Z","0","Z","339","Z","169","Z","1.7","Z,1229,+","0",",Z,1231,+","0",",Z,1231,+","7.6",",Z,0825,+","43.9","Z,0813,+","","","","","","","","","","","","","","","411.1","","411.1","Z","26.3",",Z","0",",Z","24.29","Z","31.51","Z","17.07","Z"
"USC00046115","1905","34.83","-114.5936","146.3","NEEDLES, CA US","2110.4","","2110.4","Z","30","Z","26","Z","0","","0","Z","0","Z","3","Z","0","Z","286","Z","149","Z","-3.3","Z,0213,","0",",Z,1231,+","0",",Z,1231,+","38.1",",Z,0203,","45.6","Z,0707,+","-2.2","Z,1223","-2.2","Z,1223","","","","","-3.3","Z,0213","-3.3","Z,0213","","","379.5","","379.5","Z","288.5",",Z","0",",Z","22.45","Z","29.18","Z","15.71","Z"
"USC00046115","1906","34.83","-114.5936","146.3","NEEDLES, CA US","2014.2","","2014.2","Z","22","Z","15","Z","0","","0","Z","0","Z","13","Z","0","Z","303","Z","151","Z","-3.9","Z,1121,","0",",Z,1231,+","0","T,Z,1122,","88.6",",Z,0819,","45.0","Z,0724,","0.0","Z,1120","-3.9","Z,1121","","","","","-0.6","Z,0102","","","","","598.7","","598.7","Z","270.7",",Z","0","T,Z","22.03","Z","29.14","Z","14.92","Z"
