"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00029420","1893","32.91667","-110.71667","634.0","WINKELMAN 6 S, AZ US","1415.1","","1415.1","6","52","6","20","6","","","","","0","6","35","6","0","6","278","6","149","6","-5.6","6,0111,","","","","","28.7",",6,0512,","42.8","6,0701,","","","0.0","6,1113","-2.8","6,1230","-4.4","6,1231","","","","","-0.6","6,0313","-2.2","6,0126","-5.6","6,0111","","","","","","","","","212.8",",6","","","19.17","6","28.15","6","10.19","6","",""
"USC00029420","1894","32.91667","-110.71667","634.0","WINKELMAN 6 S, AZ US","1308.1","","1308.1","6","46","6","32","6","","","","","0","6","51","6","0","6","278","6","150","6","-6.7","6,0130,","","","","","41.9",",6,0711,","42.8","6,0917,","","","-0.6","6,1116","-2.2","6,1118","","","","","","","-1.1","6,0322","-4.4","6,0223","-4.4","6,0223","-6.7","6,0130","","","1277.9","","1277.9","6","384.3",",6","","","18.49","6","27.63","6","9.35","6","",""
"USC00029420","1895","32.91667","-110.71667","634.0","WINKELMAN 6 S, AZ US","1196.8","","1196.8","6","","","","","","","","","0","6","68","6","0","6","246","6","128","6","-7.8","6,1230,","","","","","","","42.8","6,0626,","","","-1.7","6,1125","-2.2","6,1126","-4.4","6,1219","-7.2","6,1226","","","-0.6","6,0407","-3.3","6,0316","-6.7","6,0216","-6.7","6,0216","","","1281.4","","1281.4","6","","","","","17.61","6","26.46","6","8.76","6","",""
"USC00029420","1896","32.91667","-110.71667","634.0","WINKELMAN 6 S, AZ US","1206.3","","1206.3","6","","","","","","","","","0","6","54","6","0","6","268","6","108","6","-8.9","6,0101,","","","","","","","44.4","6,0615,","","","0.0","6,1127","-3.3","6,1201","","","","","","","0.0","6,0418","-2.8","6,0401","-4.4","6,0207","-6.7","6,0106","-8.9","6,0101","1356.2","","1356.2","6","","","","","18.33","6","26.94","6","9.73","6","",""
"USC00029420","1897","32.91667","-110.71667","634.0","WINKELMAN 6 S, AZ US","1284.0","","1284.0","6","","","","","","","","","0","6","64","6","0","6","254","6","143","6","-7.2","6,0105,","","","","","","","40.6","6,0806,","","","-2.2","6,1108","-2.2","6,1108","-5.6","6,1220","","","","","-2.8","6,0331","-2.8","6,0331","-6.1","6,0323","-7.2","6,0105","","","1369.7","","1369.7","6","","","","","17.96","6","26.61","6","9.32","6","",""
"USC00029420","1898","32.91667","-110.71667","634.0","WINKELMAN 6 S, AZ US","1235.4","","1235.4","6","","","","","","","","","0","6","60","6","0","6","261","6","141","6","-6.1","6,1231,+","","","","","","","42.2","6,0628,+","","","-1.1","6,1110","-2.8","6,1112","-4.4","6,1123","","","","","-1.7","6,0330","-3.3","6,0329","-5.6","6,0124","","","","","1346.1","","1346.1","6","","","","","17.83","6","26.68","6","8.98","6","",""
"USC00029420","1899","32.91667","-110.71667","634.0","WINKELMAN 6 S, AZ US","1215.6","","1215.6","6","","","","","","","","","0","6","58","6","0","6","265","6","134","6","-7.8","6,0207,","","","","","","","41.7","6,0630,+","","","-0.6","6,1016","-5.0","6,1210","-5.0","6,1210","","","","","-1.1","6,0503","-2.2","6,0312","-4.4","6,0208","-7.8","6,0207","","","1379.5","","1379.5","6","","","","","17.84","6","27.17","6","8.51","6","",""
"USC00029420","1900","32.91667","-110.71667","634.0","WINKELMAN 6 S, AZ US","1215.4","","1215.4","6","40","6","28","6","","","","","0","6","64","6","0","6","282","6","145","6","-7.8","6,1231,","","","","","25.4",",6,1118,","43.3","6,0709,+","","","-0.6","6,1030","-2.8","6,1031","-5.6","6,1217","-7.2","6,1229","","","0.0","6,0410","-2.2","6,0218","-4.4","6,0119","","","","","1228.4","","1228.4","6","261.5",",6","","","18.57","6","28.67","6","8.46","6","",""
"USC00029420","1901","32.91667","-110.71667","634.0","WINKELMAN 6 S, AZ US","1288.1","","1288.1","6","","","","","","","","","0","6","63","6","0","6","293","6","149","6","-9.4","6,1214,+","","","","","","","42.8","6,0709,","","","-0.6","6,1202","-3.3","6,1208","-7.8","6,1213","-7.8","6,1213","-9.4","6,1214","-1.1","6,0410","-2.2","6,0405","-4.4","6,0118","-6.7","6,0103","-9.4","6,0102","1209.6","","1209.6","6","","","","","18.60","6","28.58","6","8.62","6","",""
"USC00029420","1902","32.91667","-110.71667","634.0","WINKELMAN 6 S, AZ US","1264.4","","1264.4","6","53","6","25","6","","","","","0","6","78","6","0","6","288","6","158","6","-6.7","6,1203,","","","","","60.5",",6,1213,","45.6","6,0624,","","","0.0","6,1105","-2.2","6,1126","-6.7","6,1203","-6.7","6,1203","","","0.0","6,0330","-5.6","6,0305","-5.6","6,0305","","","","","1128.3","","1128.3","6","306.2",",6","","","18.56","6","28.79","6","8.33","6","",""
