"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00048914","1910","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","821.3","","821.3","6","43","6","25","6","","","","","0","6","37","6","0","6","248","6","112","6","-3.3","6,1230,+","","","","","33.3",",6,0101,","42.2","6,0721,","-1.1","6,1128","-2.2","6,1130","","","","","0.0","6,0218","-2.2","6,0205","","","","","","","","","289.9",",6","","","16.93","6","25.90","6","7.96","6"
"USC00048914","1911","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","652.5","","652.5","6","48","6","35","6","","","","","0","6","59","6","0","6","234","6","91","6","-5.0","6,1226,+","","","","","57.7",",6,0308,","42.2","6,0716,","-1.1","6,1111","-2.2","6,1124","-5.0","6,1222","","","-3.9","6,0226","-3.9","6,0226","","","","","1394.2","","1394.2","6","592.3",",6","","","15.76","6","24.71","6","6.80","6"
"USC00048914","1912","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","659.9","","659.9","6","41","6","25","6","","","","","0","6","52","6","0","6","229","6","98","6","-6.1","6,0105,","","","","","24.9",",6,0310,","42.8","6,0716,","-1.1","6,1121","-2.2","6,1123","-4.4","6,1206","","","0.0","6,0421","-3.3","6,0225","-5.0","6,0106","","","1625.3","","1625.3","6","288.2",",6","","","15.69","6","24.98","6","6.39","6"
"USC00048914","1913","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","","","","","50","6","40","6","","","","","","","","","0","6","229","6","95","6","","","","","","","41.9",",6,0528,","41.7","6,0824,","","","","","","","","","","","","","","","","","1685.7","","1685.7","","504.4",",6","","","","","24.82","6","",""
"USC00048914","1914","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","751.6","","751.6","6","","","","","","","","","0","6","37","6","0","6","245","6","98","6","-5.0","6,1215,","","","","","","","41.1","6,0629,","0.0","6,1117","-3.9","6,1119","-5.0","6,1215","","","-0.6","6,0207","","","","","","","","","","","","","","","16.89","6","25.68","6","8.09","6"
"USC00048914","1915","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","737.9","","737.9","6","","","","","","","","","0","6","41","6","0","6","228","6","110","6","-3.9","6,1231,+","","","","","","","40.6","6,0829,+","0.0","6,1111","-2.2","6,1114","","","","","0.0","6,0303","-2.8","6,0119","","","","","1392.9","","1392.9","6","","","","","16.45","6","25.32","6","7.58","6"
"USC00048914","1916","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","659.6","","659.6","6","","","","","","","","","0","6","46","6","0","6","246","6","98","6","-3.9","6,1218,+","","","","","","","41.7","6,0723,","-0.6","6,1112","-2.8","6,1113","","","","","0.0","6,0324","-2.8","6,0201","","","","","1360.0","","1360.0","6","","","","","16.08","6","25.19","6","6.96","6"
"USC00048914","1917","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","920.5","","920.5","6","","","","","","","","","0","6","67","6","0","6","240","6","129","6","-6.1","6,0118,+","","","","","","","41.7","6,0616,","0.0","6,1120","-3.3","6,1208","","","","","-0.6","6,0417","-2.8","6,0203","-6.1","6,0118","","","1780.1","","1780.1","6","","","","","16.58","6","26.19","6","6.98","6"
"USC00048914","1918","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","957.6","","957.6","6","","","","","","","","","0","6","59","6","0","6","244","6","114","6","-5.0","6,1231,+","","","","","","","41.7","6,0830,+","0.0","6,1107","-2.2","6,1218","-5.0","6,1226","","","-1.1","6,0404","-2.8","6,0216","-4.4","6,0105","","","1315.4","","1315.4","6","","","","","16.95","6","26.00","6","7.89","6"
"USC00048914","1919","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","867.0","","867.0","6","","","","","","","","","0","6","60","6","0","6","240","6","116","6","-6.1","6,0104,","","","","","","","43.9","6,0820,","-0.6","6,1101","-5.0","6,1128","-5.0","6,1128","","","-0.6","6,0316","-2.2","6,0115","-6.1","6,0104","","","1473.3","","1473.3","6","","","","","16.50","6","26.11","6","6.89","6"
"USC00048914","1920","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","721.0","","721.0","6","","","","","","","","","0","6","30","6","0","6","218","6","100","6","-5.6","6,0109,","","","","","","","42.8","6,0707,+","-1.1","6,1106","-2.2","6,1213","","","","","-1.1","6,0418","-2.2","6,0115","-5.0","6,0111","","","1527.5","","1527.5","6","","","","","15.90","6","24.80","6","7.00","6"
"USC00048914","1921","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","830.2","","830.2","6","","","","","","","","","0","6","43","6","0","6","226","6","108","6","-3.9","6,0112,","","","","","","","43.3","6,0708,+","-1.7","6,1117","-3.3","6,1118","","","","","-1.1","6,0415","-2.8","6,0114","","","","","1625.4","","1625.4","6","","","","","16.55","6","25.27","6","7.82","6"
"USC00048914","1922","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","879.5","","879.5","6","","","","","","","","","0","6","58","6","0","6","203","6","106","6","-6.7","6,0122,+","","","","","","","41.1","6,0716,+","0.0","6,1103","","","","","","","0.0","6,0510","-2.2","6,0409","-4.4","6,0124","-6.7","6,0122","1652.6","","1652.6","6","","","","","15.86","6","24.00","6","7.72","6"
"USC00048914","1923","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","664.6","","664.6","6","","","","","","","","","0","6","51","6","0","6","244","6","88","6","-7.2","6,1211,","","","","","","","41.1","6,0908,+","-1.7","6,1201","-3.3","6,1202","-5.0","6,1209","-6.7","6,1210","0.0","6,0316","-2.2","6,0210","-4.4","6,0202","","","1574.1","","1574.1","6","","","","","15.78","6","24.54","6","7.02","6"
"USC00048914","1924","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","833.9","","833.9","6","","","","","","","","","0","6","43","6","0","6","244","6","114","6","-7.2","6,0102,","","","","","","","42.8","6,0828,","0.0","6,1106","-3.9","6,1218","-5.6","6,1226","","","0.0","6,0322","-3.3","6,0124","-7.2","6,0102","-7.2","6,0102","1492.6","","1492.6","6","","","","","16.45","6","25.85","6","7.05","6"
"USC00048914","1925","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","751.9","","751.9","6","","","","","","","","","0","6","46","6","0","6","235","6","91","6","-3.9","6,1216,+","","","","","","","45.0","6,0717,","0.0","6,1106","-2.8","6,1122","","","","","-1.1","6,0401","-2.8","6,0117","","","","","1487.9","","1487.9","6","","","","","16.34","6","24.92","6","7.76","6"
"USC00048914","1926","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","908.3","","908.3","6","","","","","","","","","0","6","42","6","0","6","249","6","125","6","-5.6","6,0114,+","","","","","","","42.8","6,0715,+","-1.1","6,1128","-2.8","6,1213","","","","","-0.6","6,0225","-2.2","6,0130","-4.4","6,0122","","","1334.7","","1334.7","6","","","","","17.22","6","26.46","6","7.98","6"
"USC00048914","1927","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","","","","","58","6","39","6","","","","","0","6","37","6","","","","","","","-4.4","6,1219,","","","","","38.9",",6,1031,","","","-0.6","6,0916","-2.8","6,1208","-4.4","6,1219","","","0.0","6,0417","-2.2","6,0211","","","","","","","","","506.4",",6","","","","","","","7.47","6"
"USC00048914","1930","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","683.5","","683.5","6","","","","","","","","","0","6","50","6","0","6","237","6","96","6","-7.2","6,1230,","","","","","","","41.7","6,0714,","-0.6","6,1115","-2.8","6,1208","-4.4","6,1219","-6.7","6,1224","0.0","6,0316","-2.2","6,0111","-5.0","6,0108","","","1427.6","","1427.6","6","","","","","15.88","6","25.02","6","6.75","6"
"USC00048914","1931","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","912.7","","912.7","6","","","","","","","","","0","6","44","6","0","6","238","6","103","6","-3.9","6,1125,+","","","","","","","43.9","6,0726,+","-0.6","6,1112","-2.8","6,1114","","","","","-0.6","6,0329","-2.8","6,0119","","","","","1433.9","","1433.9","6","","","","","16.87","6","25.81","6","7.94","6"
"USC00048914","1932","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","","","","","47","6","33","6","","","","","0","6","52","6","","","","","","","-6.1","6,0114,","","","","","45.7",",6,0201,","","","0.0","6,1023","-2.2","6,1208","-5.0","6,1209","","","0.0","6,0221","-3.9","6,0203","-6.1","6,0114","","","1671.8","","1671.8","6","363.7",",6","","","","","","","7.22","6"
"USC00048914","1933","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","806.7","","806.7","6","42","6","30","6","","","","","0","6","69","6","0","6","231","6","99","6","-5.6","6,0113,","","","","","97.5",",6,0119,","43.9","6,0813,+","0.0","6,1118","-2.2","6,1129","","","","","-0.6","6,0418","-2.2","6,0225","-4.4","6,0118","","","","","","","476.1",",6","","","15.82","6","24.84","6","6.81","6"
"USC00048914","1934","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","896.7","","896.7","6","39","6","28","6","","","","","0","6","24","6","0","6","246","6","115","6","-2.2","6,0113,","","","","","49.8",",6,1214,","43.3","6,0728,","-1.1","6,1203","","","","","","","0.0","6,0210","-2.2","6,0113","","","","","1179.9","","1179.9","6","341.6",",6","","","17.45","6","25.98","6","8.91","6"
"USC00048914","1935","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","867.0","","867.0","6","","","","","","","","","0","6","50","6","0","6","203","6","105","6","-4.4","6,1219,+","","","","","","","42.2","6,0716,","-2.2","6,1030","-2.2","6,1030","-4.4","6,1217","","","-2.8","6,0322","-2.8","6,0322","-4.4","6,0120","","","1559.8","","1559.8","6","","","","","16.15","6","24.49","6","7.80","6"
"USC00048914","1936","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","996.8","","996.8","6","50","6","38","6","","","","","0","6","40","6","0","6","245","6","127","6","-5.0","6,1212,","","","","","66.5",",6,0213,","43.3","6,0723,","0.0","6,1109","-2.2","6,1130","-5.0","6,1212","","","-1.1","6,0401","-2.2","6,0121","","","","","1477.5","","1477.5","6","784.1",",6","","","17.21","6","26.17","6","8.25","6"
"USC00048914","1937","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","868.9","","868.9","6","42","6","35","6","","","","","0","6","46","6","0","6","234","6","105","6","-8.3","6,0121,","","","","","96.5",",6,1210,","42.2","6,0812,","0.0","6,1130","-2.2","6,1225","","","","","0.0","6,0323","-2.8","6,0208","-5.0","6,0130","-7.8","6,0123","1515.6","","1515.6","6","694.9",",6","","","16.63","6","25.39","6","7.87","6"
"USC00048914","1938","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","824.7","","824.7","6","65","6","45","6","","","","","0","6","37","6","0","6","197","6","90","6","-3.3","6,1113,+","","","","","52.3",",6,0303,","41.1","6,0721,+","-3.3","6,1112","-3.3","6,1112","","","","","-1.1","6,0330","-2.8","6,0111","","","","","1391.2","","1391.2","6","703.0",",6","","","16.19","6","23.95","6","8.44","6"
"USC00048914","1939","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","","","","","","","","","","","","","","","","","0","6","234","6","92","6","","","","","","","","","39.4","6,0814,+","","","","","","","","","","","","","","","","","","","","","","","","","","","24.49","6","",""
"USC00048914","1940","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","","","","","60","6","44","6","","","","","","","","","0","6","227","6","110","6","","","","","","","54.4",",6,0223,","41.7","6,0811,","","","","","","","","","","","","","","","","","1384.8","","1384.8","6","999.8",",6","","","","","25.12","6","",""
"USC00048914","1941","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","","","","","72","6","53","6","","","","","","","","","","","","","","","","","","","","","34.3",",6,0211,","","","","","","","","","","","","","","","","","","","","","","","697.9",",6","","","","","","","",""
"USC00048914","1942","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","","","","","41","6","31","6","","","","","","","","","","","","","","","","","","","","","37.6",",6,1225,+","","","","","","","","","","","","","","","","","","","","","","","427.3",",6","","","","","","","",""
"USC00048914","1943","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","","","","","42","6","38","6","","","","","","","","","","","","","","","","","","","","","71.4",",6,0309,","","","","","","","","","","","","","","","","","","","","","","","661.3",",6","","","","","","","",""
"USC00048914","1944","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","","","","","44","6","37","6","","","","","","","","","0","6","233","6","106","6","","","","","","","50.8",",6,1111,","42.2","6,0927,","","","","","","","","","","","","","","","","","","","","","534.4",",6","","","","","25.63","6","",""
"USC00048914","1945","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","946.7","","946.7","6","47","6","38","6","","","0","6","0","6","43","6","0","6","225","6","111","6","-5.0","6,0123,","","","0",",6,1231,+","142.2",",6,0202,","42.8","6,0727,","-1.1","6,1108","-3.3","6,1213","-4.4","6,1214","","","0.0","6,0410","-3.3","6,0124","-5.0","6,0123","","","","","","","639.5",",6","0",",6","16.89","6","25.74","6","8.05","6"
"USC00048914","1946","36.46667","-118.88333","289.9","THREE RIVERS ED PH 2, CA US","730.2","","730.2","6","41","6","32","6","","","0","6","0","6","65","6","0","6","221","6","96","6","-5.6","6,0211,+","","","0","T,6,0203,","49.5",",6,0330,","41.1","6,0803,+","-1.1","6,1030","-2.2","6,1104","","","","","-0.6","6,0314","-2.2","6,0304","-5.6","6,0211","","","1384.3","","1384.3","6","547.6",",6","0","T,6","15.91","6","24.74","6","7.07","6"
