"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00419295","1939","31.0417","-104.8372","1239.0","VAN HORN, TX US","","","","","37","0","27","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","27.9",",0,0805,","","","","","","","","","","","","","","","","","","","","","","","","","","","317.0",",0","0",",0","","","","","",""
"USC00419295","1940","31.0417","-104.8372","1239.0","VAN HORN, TX US","","","","","22","0","15","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","22.9",",0,0812,","","","","","","","","","","","","","","","","","","","","","","","","","","","148.2",",0","0",",0","","","","","",""
"USC00419295","1941","31.0417","-104.8372","1239.0","VAN HORN, TX US","","","","","49","0","43","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","76.2",",0,0922,","","","","","","","","","","","","","","","","","","","","","","","","","","","692.9",",0","0",",0","","","","","",""
"USC00419295","1942","31.0417","-104.8372","1239.0","VAN HORN, TX US","","","","","50","0","27","0","0","","0","0","","","","","","","","","","","","","0","T,0,1220,","0","T,0,1220,+","23.9",",0,1206,","","","","","","","","","","","","","","","","","","","","","","","","","","","224.8",",0","0","T,0","","","","","",""
"USC00419295","1943","31.0417","-104.8372","1239.0","VAN HORN, TX US","1076.5","","1076.5","0","53","0","16","0","1","","1","0","0","0","78","0","0","0","269","0","125","0","-11.1","0,0119,","102",",0,0108,","102",",0,0108,","49.0",",0,0701,","38.9","0,0824,+","-0.6","0,1024","-8.9","0,1108","-8.9","0,1108","-8.9","0,1108","-8.9","0,1108","0.0","0,0412","-5.0","0,0307","-5.0","0,0307","-7.8","0,0303","-11.1","0,0119","1321.1","","1321.1","0","220.6",",0","102",",0","17.20","0","25.91","0","8.50","0"
"USC00419295","1944","31.0417","-104.8372","1239.0","VAN HORN, TX US","1056.0","","1056.0","0","47","0","26","0","1","","0","0","0","0","69","0","0","0","236","0","98","0","-8.9","0,0109,","25",",0,0112,","20",",0,0112,","34.8",",0,0926,","41.7","0,0731,+","-1.7","0,1109","-2.2","0,1126","-4.4","0,1129","-8.3","0,1211","","","-0.6","0,0404","-2.8","0,0403","-5.6","0,0329","-6.7","0,0117","-8.9","0,0109","1629.0","","1629.0","0","289.8",",0","20",",0","16.80","0","24.69","0","8.92","0"
"USC00419295","1945","31.0417","-104.8372","1239.0","VAN HORN, TX US","1046.3","","1046.3","0","25","0","17","0","0","","0","0","0","0","70","0","0","0","243","0","109","0","-8.9","0,1216,+","0","T,0,1214,","0","T,0,1214,+","26.7",",0,0702,","39.4","0,0626,","0.0","0,1025","-6.1","0,1122","-6.1","0,1122","-7.2","0,1204","-8.9","0,1215","-1.7","0,0406","-4.4","0,0320","-4.4","0,0320","-6.7","0,0227","","","1514.8","","1514.8","0","231.3",",0","0","T,0","17.30","0","25.85","0","8.75","0"
"USC00419295","1946","31.0417","-104.8372","1239.0","VAN HORN, TX US","","","","","58","0","29","0","5","","4","0","0","0","76","0","2","0","265","0","104","0","-11.1","0,1231,","76",",0,1231,","51",",0,1231,","21.6",",0,0918,","41.1","0,0630,","-0.6","0,1104","-3.3","0,1106","-5.0","0,1127","-7.2","0,1221","-11.1","0,1231","-1.7","0,0327","-5.0","0,0308","-5.0","0,0308","-8.3","0,0215","-9.4","0,0214","1464.5","","1464.5","0","263.0",",0","139",",0","17.35","0","25.65","0","9.05","0"
"USC00419295","1947","31.0417","-104.8372","1239.0","VAN HORN, TX US","1068.2","","1068.2","0","40","0","20","0","9","","4","0","2","0","85","0","5","0","236","0","107","0","-19.4","0,0105,","127",",0,0118,+","127",",0,0117,","24.9",",0,0510,","40.0","0,0630,","-0.6","0,1107","-3.9","0,1108","-5.6","0,1210","-9.4","0,1214","-9.4","0,1214","-2.2","0,0417","-2.2","0,0417","-4.4","0,0316","-9.4","0,0307","-9.4","0,0307","","","","","180.3",",0","253",",0","16.53","0","25.06","0","8.00","0"
"USC00419295","1948","31.0417","-104.8372","1239.0","VAN HORN, TX US","1248.0","","1248.0","0","42","0","16","0","0","","0","0","1","0","78","0","2","0","254","0","130","0","-20.0","0,0129,","0","T,0,0208,","23",",0,0120,","17.8",",0,0602,","41.7","0,0618,","-3.3","0,1106","-3.3","0,1106","-5.0","0,1109","-7.8","0,1128","-12.2","0,1129","-3.9","0,0401","-3.9","0,0401","-5.6","0,0312","-12.8","0,0311","-12.8","0,0311","1527.7","","1527.7","0","126.7",",0","23",",0","17.52","0","26.06","0","8.98","0"
"USC00419295","1949","31.0417","-104.8372","1239.0","VAN HORN, TX US","1003.3","","1003.3","0","65","0","37","0","3","","2","0","1","0","78","0","6","0","259","0","103","0","-20.6","0,0130,","51",",0,0103,","51",",0,0103,","34.0",",0,0725,","39.4","0,0617,","0.0","0,1031","-2.8","0,1113","-6.1","0,1213","-10.6","0,1215","-10.6","0,1215","-1.1","0,0416","-3.3","0,0405","-6.7","0,0210","-6.7","0,0210","-11.7","0,0131","1633.4","","1633.4","0","406.6",",0","76",",0","16.46","0","24.94","0","7.98","0"
"USC00419295","1950","31.0417","-104.8372","1239.0","VAN HORN, TX US","","","","","36","0","21","0","0","","0","0","","","","","","","","","","","","","0","T,0,0213,","0","T,0,0626,+","19.8",",0,0723,","","","","","","","","","","","","","","","","","","","","","","","1292.7","","1292.7","0","173.4",",0","0","T,0","","","","","",""
"USC00419295","1951","31.0417","-104.8372","1239.0","VAN HORN, TX US","1203.7","","1203.7","0","40","0","15","0","0","","0","0","0","0","81","0","3","0","259","0","124","0","-15.0","0,0202,","0","T,0,0214,+","5",",0,0131,","19.1",",0,0723,","42.2","0,0708,","-3.9","0,1102","-3.9","0,1102","-5.0","0,1106","-6.7","0,1127","","","-2.8","0,0413","-2.8","0,0413","-6.1","0,0319","-6.7","0,0313","-12.2","0,0215","","","","","134.6",",0","5",",0","17.31","0","26.38","0","8.24","0"
"USC00419295","1952","31.0417","-104.8372","1239.0","VAN HORN, TX US","1037.9","","1037.9","0","43","0","19","0","0","","0","0","0","0","79","0","1","0","246","0","117","0","-11.1","0,1205,","0",",0,1231,+","0","T,0,1124,+","13.7",",0,0923,+","40.0","0,0808,","-0.6","0,1106","-3.3","0,1111","-4.4","0,1119","-11.1","0,1205","-11.1","0,1205","-5.6","0,0328","-5.6","0,0328","-5.6","0,0328","-10.6","0,0226","-10.6","0,0226","1475.8","","1475.8","0","136.4",",0","0","T,0","16.74","0","25.59","0","7.89","0"
