"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00363379","1904","40.75","-76.33333","274.9","GORDON, PA US","237.6","","237.6","6","119","6","81","6","","","21","6","169","6","66","6","142","6","7","6","-32.2","6,0105,","","","77.0",",6,0909,","33.9","6,0719,","-3.9","6,0922","-3.9","6,0922","-5.6","6,1007","-8.3","6,1028","-9.4","6,1031","-1.7","6,0512","-7.2","6,0422","-7.2","6,0422","-7.2","6,0422","-11.7","6,0329","","","","","1140.7",",6","","","7.73","6","14.14","6","1.33","6"
"USC00363379","1905","40.75","-76.33333","274.9","GORDON, PA US","294.5","","294.5","6","126","6","81","6","","","14","6","158","6","34","6","155","6","7","6","-25.6","6,0129,","","","92.2",",6,0806,","33.9","6,0717,+","-1.7","6,0927","-2.2","6,1007","-5.0","6,1022","-6.7","6,1102","-11.7","6,1114","-2.2","6,0524","-2.2","6,0524","-8.3","6,0419","-8.3","6,0419","-10.0","6,0403","3929.6","","3929.6","6","1345.9",",6","","","8.81","6","15.46","6","2.16","6"
"USC00363379","1906","40.75","-76.33333","274.9","GORDON, PA US","349.5","","349.5","6","130","6","89","6","","","9","6","147","6","24","6","150","6","7","6","-27.2","6,0211,","","","96.5",",6,0415,","33.9","6,0805,","-1.7","6,1008","-2.2","6,1011","-4.4","6,1012","-7.2","6,1117","-11.7","6,1130","-0.6","6,0530","-2.8","6,0521","-4.4","6,0511","-7.8","6,0403","-15.6","6,0325","3525.2","","3525.2","6","1422.1",",6","","","9.60","6","15.81","6","3.38","6"
"USC00363379","1907","40.75","-76.33333","274.9","GORDON, PA US","205.3","","205.3","6","142","6","106","6","","","15","6","166","6","37","6","123","6","2","6","-25.6","6,0207,","","","82.6",",6,1210,","32.8","6,0718,","0.0","6,0927","-2.2","6,1009","-6.7","6,1014","-6.7","6,1014","-12.2","6,1203","-2.2","6,0522","-2.2","6,0522","-5.0","6,0512","-6.7","6,0403","-8.9","6,0320","3679.8","","3679.8","6","1339.1",",6","","","8.22","6","14.60","6","1.84","6"
"USC00363379","1908","40.75","-76.33333","274.9","GORDON, PA US","325.9","","325.9","6","122","6","84","6","","","6","6","149","6","23","6","159","6","11","6","-25.0","6,0210,","","","71.1",",6,0507,","36.1","6,0624,","0.0","6,0916","-5.0","6,1013","-5.0","6,1013","-7.8","6,1114","-17.8","6,1116","0.0","6,0511","-2.8","6,0422","-6.1","6,0417","-8.9","6,0405","-8.9","6,0405","3591.2","","3591.2","6","1221.2",",6","","","9.57","6","16.39","6","2.75","6"
"USC00363379","1909","40.75","-76.33333","274.9","GORDON, PA US","205.5","","205.5","6","123","6","87","6","","","2","6","155","6","31","6","143","6","15","6","-23.3","6,0119,","","","59.9",",6,0414,","36.1","6,0808,","-1.7","6,0929","-6.1","6,1014","-6.1","6,1014","-6.7","6,1020","-9.4","6,1201","0.0","6,0512","-2.8","6,0503","-7.8","6,0411","-7.8","6,0411","-8.9","6,0324","3397.8","","3397.8","6","1176.3",",6","","","9.19","6","15.77","6","2.60","6"
"USC00363379","1910","40.75","-76.33333","274.9","GORDON, PA US","280.6","","280.6","6","133","6","91","6","","","8","6","148","6","38","6","154","6","8","6","-23.3","6,1210,","","","43.2",",6,0120,","33.3","6,0725,+","0.0","6,1003","-3.3","6,1013","-7.8","6,1030","-7.8","6,1030","-11.1","6,1204","-2.2","6,0516","-2.2","6,0516","-5.6","6,0413","-10.6","6,0318","-10.6","6,0318","3498.0","","3498.0","6","1256.6",",6","","","9.28","6","15.70","6","2.85","6"
"USC00363379","1911","40.75","-76.33333","274.9","GORDON, PA US","","","","","","","","","","","1","6","156","6","","","","","","","-17.8","6,0307,","","","","","","","-1.1","6,0914","-5.0","6,1008","-5.0","6,1008","-8.3","6,1113","-10.0","6,1117","-1.1","6,0507","-6.1","6,0506","-6.1","6,0506","-7.8","6,0417","-10.6","6,0402","3467.7","","3467.7","6","","","","","","","","","3.49","6"
"USC00363379","1912","40.75","-76.33333","274.9","GORDON, PA US","235.9","","235.9","6","147","6","106","6","","","14","6","145","6","43","6","146","6","6","6","-31.7","6,0114,","","","51.6",",6,0810,","34.4","6,0709,+","-1.1","6,1001","-3.3","6,1017","-6.1","6,1103","-7.8","6,1104","-10.0","6,1129","0.0","6,0514","-2.8","6,0424","-4.4","6,0411","-10.6","6,0326","-10.6","6,0326","","","","","1266.6",",6","","","8.67","6","15.22","6","2.13","6"
"USC00363379","1913","40.75","-76.33333","274.9","GORDON, PA US","257.4","","257.4","6","","","","","","","2","6","124","6","18","6","153","6","13","6","-18.3","6,0214,","","","","","36.1","6,0701,","0.0","6,0910","-4.4","6,0923","-4.4","6,0923","-6.7","6,1106","-8.9","6,1210","-1.1","6,0610","-3.3","6,0512","-5.0","6,0408","-7.8","6,0329","-8.9","6,0318","3120.7","","3120.7","6","","","","","10.48","6","17.27","6","3.69","6"
