"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1FLPN0006","2008","27.7635","-82.7315","3.7","SOUTH PASADENA 1.0 NE, FL US","109","N","66","N","0","N","0",",N,1231,+","54.4",",N,0715,","1188.7",",N","0",",N"
"US1FLPN0006","2009","27.7635","-82.7315","3.7","SOUTH PASADENA 1.0 NE, FL US","108","N","64","N","","","","","80.3",",N,0515,","1111.2",",N","",""
"US1FLPN0006","2010","27.7635","-82.7315","3.7","SOUTH PASADENA 1.0 NE, FL US","115","N","72","N","","","","","97.8",",N,0329,","1144.5",",N","",""
"US1FLPN0006","2011","27.7635","-82.7315","3.7","SOUTH PASADENA 1.0 NE, FL US","99","N","69","N","","","","","129.8",",N,0927,","1458.8",",N","",""
"US1FLPN0006","2012","27.7635","-82.7315","3.7","SOUTH PASADENA 1.0 NE, FL US","105","N","64","N","","","","","212.1",",N,0625,","1416.7",",N","",""
"US1FLPN0006","2013","27.7635","-82.7315","3.7","SOUTH PASADENA 1.0 NE, FL US","132","N","75","N","","","","","75.7",",N,0607,","1533.6",",N","",""
"US1FLPN0006","2014","27.7635","-82.7315","3.7","SOUTH PASADENA 1.0 NE, FL US","125","N","73","N","","","","","87.1",",N,0927,","1429.0",",N","",""
"US1FLPN0006","2015","27.7635","-82.7315","3.7","SOUTH PASADENA 1.0 NE, FL US","124","N","77","N","","","","","79.5",",N,0907,","1356.9",",N","",""
"US1FLPN0006","2016","27.7635","-82.7315","3.7","SOUTH PASADENA 1.0 NE, FL US","106","N","70","N","","","","","157.7",",N,0901,","1833.5",",N","",""
"US1FLPN0006","2017","27.7635","-82.7315","3.7","SOUTH PASADENA 1.0 NE, FL US","102","N","64","N","","","","","138.7",",N,0731,","1267.8",",N","",""
