"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013701","1920","39.4716","-76.1697","17.4","ABERDEEN PHILLIPS FIELD, MD US","466.7","","466.7","6","","","","","","","","","0","6","104","6","25","6","157","6","5","6","-16.1","6,0201,","","","","","","","33.9","6,0629,","-3.9","6,1112","-3.9","6,1112","-5.0","6,1113","-7.2","6,1220","-8.9","6,1229","0.0","6,0410","-5.0","6,0315","-5.0","6,0315","-11.7","6,0308","-11.7","6,0308","3074.0","","3074.0","6","","","","","11.47","6","16.32","6","6.61","6","","","",""
"USW00013701","1921","39.4716","-76.1697","17.4","ABERDEEN PHILLIPS FIELD, MD US","587.0","","587.0","6","120","6","73","6","","","","","0","6","94","6","14","6","175","6","22","6","-12.8","6,0119,","","","","","59.9",",6,0719,","34.4","6,0704,+","-1.1","6,1106","-3.9","6,1111","-5.6","6,1205","-7.8","6,1215","-10.6","6,1221","0.0","6,0412","-2.8","6,0411","-6.1","6,0329","-7.2","6,0226","-10.0","6,0225","2383.3","","2383.3","6","887.4",",6","","","13.01","6","18.22","6","7.79","6","","","",""
"USW00013701","1922","39.4716","-76.1697","17.4","ABERDEEN PHILLIPS FIELD, MD US","553.5","","553.5","6","128","6","74","6","","","","","0","6","106","6","17","6","169","6","8","6","-16.1","6,0217,","","","","","88.6",",6,0713,","33.3","6,0713,+","-1.1","6,1110","-2.2","6,1122","-6.7","6,1210","-6.7","6,1210","-9.4","6,1211","0.0","6,0423","-2.2","6,0403","-6.7","6,0318","-6.7","6,0318","-8.9","6,0218","2818.4","","2818.4","6","888.1",",6","","","12.18","6","17.22","6","7.13","6","","","",""
"USW00013701","1923","39.4716","-76.1697","17.4","ABERDEEN PHILLIPS FIELD, MD US","548.2","","548.2","6","116","6","72","6","","","","","0","6","99","6","14","6","151","6","16","6","-12.8","6,0224,","","","","","49.0",",6,0428,","36.7","6,0721,+","-1.1","6,1101","-2.8","6,1110","-4.4","6,1214","","","","","-0.6","6,0410","-3.3","6,0402","-10.6","6,0401","-10.6","6,0401","-10.6","6,0401","2821.6","","2821.6","6","903.4",",6","","","12.15","6","17.26","6","7.03","6","","","",""
"USW00013701","1924","39.4716","-76.1697","17.4","ABERDEEN PHILLIPS FIELD, MD US","","","","","90","6","61","6","","","","","","","","","18","6","136","6","9","6","","","","","","","61.0",",6,0418,","35.6","6,0806,","","","","","","","","","","","","","","","","","","","","","2854.0","","2854.0","6","968.1",",6","","","","","15.98","6","","","","","",""
"USW00013701","1925","39.4716","-76.1697","17.4","ABERDEEN PHILLIPS FIELD, MD US","591.1","","591.1","6","","","","","","","","","0","6","101","6","18","6","142","6","19","6","-16.1","6,0128,","","","","","","","37.8","6,0606,","-1.7","6,1011","-3.3","6,1110","-4.4","6,1118","-8.3","6,1211","-10.6","6,1226","0.0","6,0421","-4.4","6,0316","-4.4","6,0316","-12.2","6,0303","-12.2","6,0303","","","","","","","","","12.08","6","17.22","6","6.94","6","","","",""
"USW00013701","1926","39.4716","-76.1697","17.4","ABERDEEN PHILLIPS FIELD, MD US","469.2","","469.2","6","","","","","","","","","0","6","129","6","21","6","143","6","11","6","-15.0","6,0129,","","","","","","","37.2","6,0721,","0.0","6,1026","-3.9","6,1104","-6.1","6,1112","-6.7","6,1203","-9.4","6,1205","-2.8","6,0420","-2.8","6,0420","-8.3","6,0314","-8.3","6,0314","-9.4","6,0305","3143.2","","3143.2","6","","","","","10.88","6","15.81","6","5.96","6","","","",""
"USW00013701","1927","39.4716","-76.1697","17.4","ABERDEEN PHILLIPS FIELD, MD US","392.2","","392.2","6","","","","","","","","","0","6","92","6","11","6","151","6","5","6","-14.4","6,0127,","","","","","","","35.6","6,0915,","-0.6","6,1106","-2.8","6,1120","-5.6","6,1208","-8.9","6,1209","-8.9","6,1209","0.0","6,0412","-3.3","6,0305","-5.6","6,0304","-8.9","6,0128","-8.9","6,0128","2947.3","","2947.3","6","","","","","11.98","6","16.95","6","7.00","6","","","",""
"USW00013701","1928","39.4716","-76.1697","17.4","ABERDEEN PHILLIPS FIELD, MD US","509.2","","509.2","6","111","6","72","6","","","","","0","6","111","6","13","6","148","6","16","6","-15.6","6,0130,+","","","","","73.2",",6,0817,","34.4","6,0720,","-2.8","6,1027","-2.8","6,1027","-5.6","6,1126","-6.7","6,1221","-9.4","6,1222","-1.7","6,0418","-2.2","6,0417","-6.7","6,0306","-6.7","6,0306","-10.0","6,0226","2790.6","","2790.6","6","1049.9",",6","","","11.85","6","16.84","6","6.86","6","","","",""
"USW00013701","1929","39.4716","-76.1697","17.4","ABERDEEN PHILLIPS FIELD, MD US","527.0","","527.0","6","","","","","","","","","0","6","101","6","22","6","148","6","23","6","-13.9","6,0114,","","","","","","","35.0","6,0729,+","0.0","6,1011","-2.2","6,1110","-10.6","6,1129","-10.6","6,1129","-10.6","6,1129","-0.6","6,0319","-2.8","6,0311","-10.0","6,0310","-10.0","6,0310","-10.0","6,0310","2722.9","","2722.9","6","","","","","12.06","6","17.32","6","6.81","6","","","",""
