"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1COJF0125","2005","39.5677","-105.308","2410.1","EVERGREEN 4.6 S, CO US","95","N","47","N","","","20","N","","","241",",N,0425,","41.7",",N,0804,","422.5",",N","2083",",N"
"US1COJF0125","2006","39.5677","-105.308","2410.1","EVERGREEN 4.6 S, CO US","118","N","57","N","","","26","N","","","478",",N,1229,","34.5",",N,0709,","579.7",",N","3189",",N"
"US1COJF0125","2007","39.5677","-105.308","2410.1","EVERGREEN 4.6 S, CO US","126","N","54","N","","","40","N","","","419",",N,0425,","43.2",",N,1222,","584.3",",N","3542",",N"
"US1COJF0125","2008","39.5677","-105.308","2410.1","EVERGREEN 4.6 S, CO US","96","N","39","N","","","31","N","","","249",",N,0417,","34.0",",N,0912,","396.6",",N","2580",",N"
"US1COJF0125","2009","39.5677","-105.308","2410.1","EVERGREEN 4.6 S, CO US","113","N","50","N","","","","","","","","","31.2",",N,1029,","523.1",",N","",""
"US1COJF0125","2010","39.5677","-105.308","2410.1","EVERGREEN 4.6 S, CO US","101","N","51","N","","","","","","","","","23.9",",N,0324,","423.4",",N","",""
"US1COJF0125","2011","39.5677","-105.308","2410.1","EVERGREEN 4.6 S, CO US","107","N","58","N","76","","27","N","559",",N,1222,","521",",N,1222,","45.0",",N,0620,","524.0",",N","2948",",N"
"US1COJF0125","2012","39.5677","-105.308","2410.1","EVERGREEN 4.6 S, CO US","96","N","44","N","68","","15","N","660",",N,0208,","310",",N,0203,","23.1",",N,0707,","388.3",",N","1726",",N"
"US1COJF0125","2013","39.5677","-105.308","2410.1","EVERGREEN 4.6 S, CO US","122","N","54","N","62","","28","N","356",",N,0227,","318",",N,0416,","35.6",",N,0913,","547.5",",N","2681",",N"
"US1COJF0125","2014","39.5677","-105.308","2410.1","EVERGREEN 4.6 S, CO US","138","N","64","N","48","","20","N","229",",N,0512,","226",",N,0512,","23.6",",N,0713,","561.7",",N","2158",",N"
"US1COJF0125","2015","39.5677","-105.308","2410.1","EVERGREEN 4.6 S, CO US","127","N","70","N","74","","28","N","432",",N,0417,","437",",N,0417,","35.6",",N,0811,","690.3",",N","2917",",N"
"US1COJF0125","2016","39.5677","-105.308","2410.1","EVERGREEN 4.6 S, CO US","115","N","48","N","58","","23","N","762",",N,0417,","566",",N,0417,","19.8",",N,0417,","395.4",",N","2858",",N"
"US1COJF0125","2017","39.5677","-105.308","2410.1","EVERGREEN 4.6 S, CO US","109","N","59","N","33","","19","N","279",",N,0430,","264",",N,0429,","27.4",",N,0726,+","586.8",",N","2110",",N"
