"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00040674","1937","37.08333","-122.1","153.0","BEN LOMOND NUMBER 4, CA US","95.1","","95.1","6","","","","","","","","","0","6","32","6","0","6","173","6","18","6","-7.2","6,0109,","","","","","","","36.1","6,0915,+","0.0","6,1207","-2.2","6,1227","","","-1.1","6,0427","-4.4","6,0123","-4.4","6,0123","-7.2","6,0109","","","","","","","","","12.80","6","20.05","6","5.55","6"
"USC00040674","1938","37.08333","-122.1","153.0","BEN LOMOND NUMBER 4, CA US","88.0","","88.0","6","","","","","","","","","0","6","45","6","0","6","176","6","18","6","-3.9","6,1113,","","","","","","","37.8","6,0802,","0.0","6,1017","-3.9","6,1113","","","-0.6","6,0401","-2.8","6,0217","","","","","1870.2","","1870.2","6","","","","","13.17","6","20.70","6","5.63","6"
"USC00040674","1939","37.08333","-122.1","153.0","BEN LOMOND NUMBER 4, CA US","116.3","","116.3","6","","","","","","","","","0","6","58","6","0","6","206","6","26","6","-2.2","6,0221,+","","","","","","","40.0","6,0922,","-1.1","6,1026","","","","","-0.6","6,0314","-2.2","6,0221","","","","","1905.7","","1905.7","6","","","","","13.65","6","22.13","6","5.16","6"
"USC00040674","1940","37.08333","-122.1","153.0","BEN LOMOND NUMBER 4, CA US","66.6","","66.6","6","","","","","","","","","0","6","34","6","0","6","185","6","11","6","-6.1","6,1213,","","","","","","","36.1","6,0810,+","-1.1","6,1014","-2.8","6,1123","-6.1","6,1213","0.0","6,0315","-2.8","6,0119","","","","","1630.3","","1630.3","6","","","","","13.86","6","21.23","6","6.49","6"
"USC00040674","1941","37.08333","-122.1","153.0","BEN LOMOND NUMBER 4, CA US","87.4","","87.4","6","","","","","","","","","0","6","20","6","0","6","192","6","11","6","-3.3","6,1121,","","","","","","","35.6","6,0904,","0.0","6,1006","-2.2","6,1119","","","0.0","6,0205","","","","","","","1715.3","","1715.3","6","","","","","13.77","6","20.85","6","6.69","6"
"USC00040674","1942","37.08333","-122.1","153.0","BEN LOMOND NUMBER 4, CA US","126.4","","126.4","6","93","6","55","6","","","","","0","6","35","6","0","6","179","6","14","6","-3.3","6,0215,+","","","","","181.6",",6,0124,","37.8","6,0722,","0.0","6,1125","-2.2","6,1205","","","-0.6","6,0328","-3.3","6,0215","","","","","1795.7","","1795.7","6","1515.0",",6","","","14.09","6","21.34","6","6.84","6"
"USC00040674","1943","37.08333","-122.1","153.0","BEN LOMOND NUMBER 4, CA US","","","","","","","","","","","","","0","6","29","6","","","","","","","-5.6","6,0121,+","","","","","","","","","-0.6","6,1113","","","","","0.0","6,0426","-2.2","6,0210","-5.6","6,0121","","","","","","","","","","","","","","","6.15","6"
"USC00040674","1944","37.08333","-122.1","153.0","BEN LOMOND NUMBER 4, CA US","","","","","100","6","60","6","","","","","","","","","0","6","175","6","15","6","","","","","","","94.7",",6,1031,","42.8","6,0909,+","","","","","","","","","","","","","","","","","","","1365.5",",6","","","","","20.62","6","",""
"USC00040674","1945","37.08333","-122.1","153.0","BEN LOMOND NUMBER 4, CA US","105.3","","105.3","6","","","","","","","","","0","6","52","6","0","6","171","6","24","6","-4.4","6,1214,+","","","","","","","38.9","6,0618,","0.0","6,1026","-2.2","6,1130","-4.4","6,1213","0.0","6,0414","-2.2","6,0307","","","","","1891.4","","1891.4","6","","","","","13.28","6","21.03","6","5.53","6"
"USC00040674","1946","37.08333","-122.1","153.0","BEN LOMOND NUMBER 4, CA US","73.0","","73.0","6","57","6","34","6","","","0","6","0","6","77","6","0","6","185","6","15","6","-6.1","6,0131,","","","0",",6,1231,+","161.8",",6,1119,","36.7","6,0802,","-2.8","6,1028","-2.8","6,1028","","","0.0","6,0430","-2.8","6,0226","-4.4","6,0205","","","2020.5","","2020.5","6","762.0",",6","0",",6","12.80","6","21.18","6","4.43","6"
