"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00045064","1951","34.6538","-120.4513","22.9","LOMPOC, CA US","28.0","","28.0","0","40","0","28","0","0","","0","0","0","0","23","0","0","0","132","0","3","0","-3.9","0,1210,","0",",0,1231,+","0",",0,1231,+","23.1",",0,0301,","35.0","0,1007,","0.0","0,1123","-3.9","0,1210","","","","","-1.1","0,0308","-2.2","0,0102","","","1446.9","","1446.9","0","280.3",",0","0",",0","13.78","0","19.89","0","7.67","0"
"USC00045064","1952","34.6538","-120.4513","22.9","LOMPOC, CA US","","","","","62","0","39","0","0","","0","0","0","0","12","0","","","","","","","-3.3","0,0105,","0",",0,1231,+","0",",0,1231,+","92.7",",0,0315,","","","-1.1","0,1124","","","","","","","0.0","0,0322","-2.8","0,0110","","","","","","","642.4",",0","0",",0","","","","","7.77","0"
"USC00045064","1953","34.6538","-120.4513","22.9","LOMPOC, CA US","49.0","","49.0","0","29","0","13","0","0","","0","0","0","0","24","0","0","0","159","0","7","0","-3.3","0,0220,","0",",0,1231,+","0",",0,1231,+","65.8",",0,1114,","37.2","0,0710,","0.0","0,1206","-2.8","0,1225","","","","","-1.1","0,0410","-2.8","0,0222","","","1768.8","","1768.8","0","164.1",",0","0",",0","13.92","0","20.49","0","7.35","0"
"USC00045064","1954","34.6538","-120.4513","22.9","LOMPOC, CA US","16.8","","16.8","0","32","0","26","0","0","","0","0","0","0","6","0","0","0","155","0","0","0","-3.3","0,1227,","0",",0,1231,+","0",",0,1231,+","33.0",",0,0316,","31.1","0,0923,","-3.3","0,1227","-3.3","0,1227","","","","","0.0","0,0315","","","","","1523.6","","1523.6","0","305.6",",0","0",",0","14.08","0","20.42","0","7.74","0"
"USC00045064","1955","34.6538","-120.4513","22.9","LOMPOC, CA US","30.6","","30.6","0","46","0","27","0","0","","0","0","0","0","26","0","0","0","103","0","5","0","-3.3","0,0204,","0",",0,1231,+","0",",0,1231,+","48.3",",0,0118,","38.3","0,0831,","-1.1","0,1123","","","","","","","0.0","0,0419","-3.3","0,0204","","","1800.5","","1800.5","0","458.7",",0","0",",0","13.10","0","19.27","0","6.93","0"
"USC00045064","1956","34.6538","-120.4513","22.9","LOMPOC, CA US","12.9","","12.9","0","31","0","15","0","0","","0","0","0","0","32","0","0","0","106","0","4","0","-3.3","0,1210,+","0",",0,1231,+","0",",0,1231,+","31.0",",0,0126,","32.8","0,1108,+","-1.7","0,1029","-2.2","0,1128","","","","","0.0","0,0404","-3.3","0,0217","","","1918.9","","1918.9","0","163.2",",0","0",",0","13.11","0","19.49","0","6.72","0"
"USC00045064","1957","34.6538","-120.4513","22.9","LOMPOC, CA US","23.2","","23.2","0","64","0","30","0","0","","0","0","0","0","23","0","0","0","150","0","2","0","-2.8","0,0204,","0",",0,1231,+","0",",0,1231,+","35.1",",0,1205,","33.3","0,0617,","-0.6","0,1117","-2.2","0,1201","","","","","-0.6","0,0324","-2.8","0,0204","","","1764.3","","1764.3","0","335.7",",0","0",",0","13.88","0","20.03","0","7.73","0"
"USC00045064","1958","34.6538","-120.4513","22.9","LOMPOC, CA US","50.6","","50.6","0","63","0","35","0","0","","0","0","0","0","17","0","0","0","193","0","4","0","-3.9","0,1117,","0",",0,1231,+","0",",0,1231,+","53.6",",0,0219,","35.6","0,0907,","-1.7","0,1116","-3.9","0,1117","","","","","-0.6","0,0310","","","","","1532.4","","1532.4","0","497.2",",0","0",",0","14.71","0","21.17","0","8.26","0"
"USC00045064","1959","34.6538","-120.4513","22.9","LOMPOC, CA US","42.0","","42.0","0","26","0","14","0","0","","0","0","0","0","22","0","0","0","170","0","4","0","-2.8","0,1215,+","0",",0,1231,+","0",",0,1231,+","45.0",",0,0106,","33.3","0,1023,","-0.6","0,1111","-2.8","0,1214","","","","","0.0","0,0223","-2.8","0,0104","","","1369.4","","1369.4","0","185.6",",0","0",",0","14.38","0","21.17","0","7.58","0"
"USC00045064","1960","34.6538","-120.4513","22.9","LOMPOC, CA US","14.0","","14.0","0","45","0","28","0","0","","0","0","0","0","20","0","0","0","85","0","0","0","-5.0","0,0102,","0",",0,1231,+","0",",0,1231,+","39.1",",0,1126,","31.7","0,0403,","-2.2","0,1207","-2.2","0,1207","","","","","-2.2","0,0225","-2.2","0,0225","-5.0","0,0102","1614.4","","1614.4","0","348.0",",0","0",",0","13.33","0","19.27","0","7.39","0"
"USC00045064","1961","34.6538","-120.4513","22.9","LOMPOC, CA US","33.3","","33.3","0","30","0","8","0","0","","0","0","0","0","22","0","0","0","118","0","5","0","-3.3","0,0105,","0",",0,1231,+","0",",0,1231,+","59.7",",0,1202,","36.1","0,1015,","-2.8","0,1023","-2.8","0,1023","","","","","0.0","0,0423","-2.8","0,0107","","","1748.9","","1748.9","0","188.4",",0","0",",0","13.74","0","19.96","0","7.51","0"
"USC00045064","1962","34.6538","-120.4513","22.9","LOMPOC, CA US","7.0","","7.0","0","37","0","26","0","0","","0","0","0","0","20","0","0","0","113","0","0","0","-3.3","0,1228,+","0",",0,1231,+","0",",0,1231,+","58.4",",0,0211,","30.6","0,1030,","-1.1","0,1225","-2.2","0,1227","","","","","0.0","0,0304","-2.2","0,0228","","","1873.4","","1873.4","0","393.3",",0","0",",0","13.19","0","19.24","0","7.13","0"
"USC00045064","1963","34.6538","-120.4513","22.9","LOMPOC, CA US","52.5","","52.5","0","37","0","29","0","0","","0","0","0","0","17","0","0","0","131","0","0","0","-4.4","0,0116,","0",",0,1231,+","0",",0,1231,+","63.0",",0,0209,","31.7","0,0927,","-0.6","0,1211","","","","","","","0.0","0,0402","-3.9","0,0121","-4.4","0,0116","1745.5","","1745.5","0","416.5",",0","0",",0","14.16","0","20.39","0","7.94","0"
"USC00045064","1964","34.6538","-120.4513","22.9","LOMPOC, CA US","30.3","","30.3","0","44","0","28","0","0","","0","0","0","0","11","0","0","0","123","0","4","0","-1.1","0,1118,+","0",",0,1231,+","0",",0,1231,+","33.3",",0,1029,","37.2","0,1019,","-0.6","0,1115","","","","","","","-1.1","0,0309","","","","","1592.6","","1592.6","0","316.1",",0","0",",0","13.54","0","19.70","0","7.39","0"
"USC00045064","1965","34.6538","-120.4513","22.9","LOMPOC, CA US","63.7","","63.7","0","46","0","35","0","0","","0","0","0","0","4","0","0","0","152","0","8","0","-1.1","0,0101,","0",",0,1231,+","0",",0,1231,+","53.3",",0,1229,","37.2","0,1023,","-0.6","0,1217","","","","","","","-0.6","0,0210","","","","","1591.4","","1591.4","0","437.1",",0","0",",0","14.41","0","20.30","0","8.52","0"
