"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00023110","1962","36.33333","-119.95","70.7","LEMOORE REEVES NAS, CA US","","","812.8","","812.8","X","31","X","15","X","2","","1","X","0","X","34","X","1","X","237","X","114","X","-10.0","X,0123,","102",",X,0122,","84",",X,0122,","27.7",",X,0210,","41.7","X,0620,","-0.6","X,1118","-5.0","X,1130","-5.0","X,1130","-6.7","X,1226","","","0.0","X,0313","-2.8","X,0228","-6.1","X,0124","-10.0","X,0123","-10.0","X,0123","1670.1","","1670.1","X","144.0",",X","84",",X","16.34","X","25.14","X","7.53","X","","","","","","","","","","","",""
"USW00023110","1963","36.33333","-119.95","70.7","LEMOORE REEVES NAS, CA US","","","741.1","","741.1","X","44","X","20","X","0","","0","X","0","X","45","X","0","X","224","X","88","X","-9.4","X,0113,","0",",X,1231,+","0",",X,1231,+","25.4",",X,0209,","41.1","X,0714,","0.0","X,1108","-2.2","X,1122","-4.4","X,1213","","","","","-0.6","X,0402","-3.3","X,0125","-5.6","X,0123","-7.2","X,0120","-9.4","X,0113","1390.2","","1390.2","X","191.3",",X","0",",X","15.80","X","23.80","X","7.80","X","","","","","","","","","","","",""
"USW00023110","1964","36.33333","-119.95","70.7","LEMOORE REEVES NAS, CA US","","","873.8","","873.8","X","50","X","14","X","0","","0","X","0","X","66","X","0","X","214","X","105","X","-6.1","X,0106,","0",",X,1231,+","0",",X,1231,+","12.7",",X,0121,","43.9","X,0625,","-2.2","X,1116","-2.2","X,1116","-4.4","X,1120","","","","","-0.6","X,0325","-3.9","X,0308","-4.4","X,0217","","","","","1960.8","","1960.8","X","113.8",",X","0",",X","15.99","X","24.44","X","7.54","X","","","","","315","X","","","","","18.5","X"
"USW00023110","1965","36.33333","-119.95","70.7","LEMOORE REEVES NAS, CA US","","","846.7","","846.7","X","42","X","21","X","0","","0","X","0","X","37","X","0","X","224","X","101","X","-5.6","X,1223,+","0",",X,1231,+","0",",X,1231,+","20.6",",X,1116,","41.1","X,0716,","-2.2","X,1215","-2.2","X,1215","-5.0","X,1217","","","","","-1.1","X,0319","-2.2","X,0224","-4.4","X,0211","","","","","1505.2","","1505.2","X","167.5",",X","0",",X","16.38","X","24.31","X","8.43","X","","","","","315","X","","","","","22.1","X"
"USW00023110","1966","36.33333","-119.95","70.7","LEMOORE REEVES NAS, CA US","","","918.3","","918.3","X","30","X","14","X","0","","0","X","0","X","51","X","0","X","243","X","107","X","-5.0","X,0304,+","0",",X,1231,+","0",",X,1231,+","18.5",",X,1206,","42.2","X,0809,+","0.0","X,1123","-2.8","X,1124","","","","","","","0.0","X,0420","-5.0","X,0304","-5.0","X,0304","","","","","1489.9","","1489.9","X","115.2",",X","0",",X","16.86","X","25.48","X","8.24","X","","","","","338","X","","","","","16.4","X"
"USW00023110","1967","36.33333","-119.95","70.7","LEMOORE REEVES NAS, CA US","","","1150.4","","1150.4","X","49","X","27","X","0","","0","X","0","X","50","X","0","X","211","X","114","X","-5.0","X,1216,+","0",",X,1231,+","0","T,X,1213,","23.9",",X,1119,","44.4","X,0815,","-0.6","X,1129","-3.3","X,1211","-5.0","X,1214","","","","","-1.1","X,0429","-2.8","X,0306","","","","","","","1641.5","","1641.5","X","185.3",",X","0","T,X","16.86","X","25.06","X","8.65","X","","","","","180","X","","","","","17.0","X"
"USW00023110","1968","36.33333","-119.95","70.7","LEMOORE REEVES NAS, CA US","","","1046.7","","1046.7","X","41","X","23","X","0","","0","X","0","X","47","X","0","X","233","X","120","X","-5.6","X,1222,+","0",",X,1231,+","0","T,X,1220,+","19.1",",X,1013,","43.9","X,0719,+","-1.1","X,1114","-2.8","X,1126","-4.4","X,1204","","","","","0.0","X,0201","-2.2","X,0129","-4.4","X,0128","","","","","1390.0","","1390.0","X","172.7",",X","0","T,X","17.15","X","25.52","X","8.79","X","","","","","","","","","","","",""
"USW00023110","1969","36.33333","-119.95","70.7","LEMOORE REEVES NAS, CA US","","","910.5","","910.5","X","57","X","29","X","0","","0","X","0","X","33","X","0","X","230","X","101","X","-5.6","X,1128,","0",",X,1231,+","0","T,X,0130,","35.6",",X,0224,","42.2","X,0721,","-2.2","X,1118","-2.2","X,1118","-4.4","X,1127","","","","","0.0","X,0314","","","","","","","","","1638.7","","1638.7","X","308.3",",X","0","T,X","16.47","X","24.66","X","8.28","X","","","","","338","X","","","","","17.0","X"
"USW00023110","1970","36.33333","-119.95","70.7","LEMOORE REEVES NAS, CA US","","","944.4","","944.4","X","39","X","20","X","0","","0","X","0","X","26","X","0","X","226","X","110","X","-6.7","X,0106,+","0",",X,1231,+","0",",X,1231,+","20.3",",X,1129,","40.0","X,0817,+","-0.6","X,1121","","","","","","","","","0.0","X,0429","-2.8","X,0129","-6.7","X,0106","-6.7","X,0106","","","1505.2","","1505.2","X","174.9",",X","0",",X","16.69","X","24.90","X","8.47","X","","","","","360","X","","","","","19.5","X"
"USW00023110","1971","36.33333","-119.95","70.7","LEMOORE REEVES NAS, CA US","","","953.6","","953.6","X","35","X","12","X","0","","0","X","0","X","61","X","0","X","213","X","114","X","-6.7","X,1218,","0",",X,1231,+","0",",X,1231,+","17.3",",X,0414,","43.3","X,0802,","-1.1","X,1029","-4.4","X,1030","-4.4","X,1030","-6.7","X,1218","","","-0.6","X,0307","-3.3","X,0306","-5.6","X,0302","","","","","1621.4","","1621.4","X","104.2",",X","0",",X","16.11","X","24.59","X","7.62","X","","","","","340","X","","","","","20.0","X"
"USW00023110","1972","36.33333","-119.95","70.7","LEMOORE REEVES NAS, CA US","","","990.6","","990.6","X","31","X","12","X","0","","0","X","0","X","34","X","0","X","254","X","109","X","-5.0","X,0104,","0",",X,1231,+","0",",X,1231,+","16.8",",X,1104,","45.0","X,0714,","0.0","X,1031","-4.4","X,1209","-4.4","X,1209","","","","","0.0","X,0328","-2.8","X,0327","-4.4","X,0106","","","","","1501.5","","1501.5","X","98.1",",X","0",",X","17.22","X","25.08","X","9.36","X","","","","","320","X","","","","","21.1","X"
"USW00023110","1973","36.33333","-119.95","70.7","LEMOORE REEVES NAS, CA US","","","959.4","","959.4","X","55","X","26","X","0","","0","X","0","X","31","X","0","X","211","X","107","X","-6.7","X,0107,","0",",X,1231,+","0",",X,1231,+","27.7",",X,0118,","44.4","X,0621,","-2.8","X,1104","-2.8","X,1104","","","","","","","0.0","X,0404","-6.7","X,0107","-6.7","X,0107","-6.7","X,0107","","","1576.8","","1576.8","X","220.1",",X","0",",X","16.66","X","25.01","X","8.31","X","","","","","340","X","","","","","17.0","X"
"USW00023110","1974","36.33333","-119.95","70.7","LEMOORE REEVES NAS, CA US","","","1152.8","","1152.8","X","43","X","19","X","0","","0","X","0","X","24","X","0","X","230","X","132","X","-3.9","X,1226,+","0",",X,1231,+","0",",X,1231,+","22.9",",X,0107,","42.8","X,0725,","-1.1","X,1123","-3.9","X,1224","","","","","","","-0.6","X,0304","-2.2","X,0103","","","","","","","1446.4","","1446.4","X","161.3",",X","0",",X","17.75","X","26.06","X","9.45","X","","","","","180","X","","","","","19.0","X"
"USW00023110","1975","36.33333","-119.95","70.7","LEMOORE REEVES NAS, CA US","","","1060.4","","1060.4","X","39","X","13","X","0","","0","X","0","X","41","X","0","X","217","X","123","X","-6.1","X,1219,+","0",",X,1231,+","0",",X,1231,+","11.9",",X,0305,","45.0","X,0726,","-0.6","X,1112","-2.2","X,1119","-6.1","X,1217","","","","","0.0","X,0407","-2.2","X,0222","-4.4","X,0101","","","","","1469.7","","1469.7","X","106.1",",X","0",",X","16.91","X","25.17","X","8.64","X","","","","","330","X","","","","","25.2","X"
"USW00023110","1976","36.33333","-119.95","70.7","LEMOORE REEVES NAS, CA US","","","955.5","","955.5","X","37","X","22","X","0","","0","X","0","X","42","X","0","X","233","X","87","X","-6.7","X,0102,","0",",X,1231,+","0",",X,1231,+","33.5",",X,0929,","44.4","X,0628,","-0.6","X,1128","-2.2","X,1227","","","","","","","-0.6","X,0306","-2.2","X,0125","-5.6","X,0104","-6.7","X,0102","","","1505.8","","1505.8","X","206.6",",X","0",",X","17.23","X","25.26","X","9.19","X","","","","","330","X","","","","","19.0","X"
"USW00023110","1977","36.33333","-119.95","70.7","LEMOORE REEVES NAS, CA US","","","1000.7","","1000.7","X","31","X","15","X","0","","0","X","0","X","19","X","0","X","235","X","106","X","-3.9","X,1120,","0",",X,1231,+","0",",X,1231,+","22.6",",X,1223,","43.9","X,0625,","0.0","X,1107","-3.9","X,1120","","","","","","","0.0","X,0331","-2.2","X,0313","","","","","","","1406.7","","1406.7","X","181.0",",X","0",",X","17.25","X","25.23","X","9.28","X","","","","","330","X","","","","","19.0","X"
"USW00023110","1978","36.33333","-119.95","70.7","LEMOORE REEVES NAS, CA US","","","951.2","","951.2","X","60","X","34","X","0","","0","X","0","X","30","X","0","X","225","X","105","X","-5.6","X,1208,","0",",X,1231,+","0",",X,1231,+","43.2",",X,0209,","43.3","X,0806,","-1.1","X,1114","-2.2","X,1116","-4.4","X,1207","","","","","-0.6","X,0126","","","","","","","","","1187.9","","1187.9","X","381.7",",X","0",",X","17.06","X","24.82","X","9.31","X","","","","","310","X","","","","","21.6","X"
"USW00023110","1979","36.33333","-119.95","70.7","LEMOORE REEVES NAS, CA US","","","1003.1","","1003.1","X","46","X","24","X","0","","0","X","0","X","29","X","0","X","226","X","113","X","-6.1","X,0101,","0",",X,1231,+","0",",X,1231,+","21.1",",X,0220,","42.8","X,0716,+","-2.2","X,1120","-2.2","X,1120","-4.4","X,1212","","","","","0.0","X,0418","-2.2","X,0204","-5.0","X,0129","","","","","1525.6","","1525.6","X","187.4",",X","0",",X","17.19","X","25.46","X","8.92","X","","","","","320","X","","","","","17.5","X"
"USW00023110","1980","36.33333","-119.95","70.7","LEMOORE REEVES NAS, CA US","","","786.1","","786.1","X","48","X","21","X","0","","0","X","0","X","21","X","0","X","217","X","92","X","-5.6","X,1212,","0",",X,1231,+","8",",X,0306,","36.1",",X,0216,","42.8","X,0728,","-1.7","X,1116","-2.8","X,1208","-5.0","X,1210","","","","","0.0","X,0212","","","","","","","","","1450.0","","1450.0","X","201.2",",X","8",",X","16.53","X","24.61","X","8.46","X","","","","","360","X","","","","","20.6","X"
"USW00023110","1981","36.33333","-119.95","70.7","LEMOORE REEVES NAS, CA US","","","1180.5","","1180.5","X","63","X","27","X","0","","0","X","0","X","5","X","0","X","251","X","125","X","-1.7","X,1224,","0",",X,1231,+","0",",X,1231,+","22.6",",X,0304,","42.8","X,0808,+","-0.6","X,1130","","","","","","","","","","","","","","","","","","","1192.5","","1192.5","X","196.8",",X","0",",X","18.51","X","26.56","X","10.46","X","","","","","330","X","","","","","23.6","X"
"USW00023110","1982","36.33333","-119.95","70.7","LEMOORE REEVES NAS, CA US","","","923.7","","923.7","X","54","X","29","X","0","","0","X","0","X","26","X","0","X","217","X","99","X","-3.9","X,0108,","0",",X,1231,+","0","T,X,0318,+","22.6",",X,0925,","41.1","X,0908,","0.0","X,1202","-2.2","X,1225","","","","","","","-0.6","X,0224","-2.8","X,0205","","","","","","","1319.1","","1319.1","X","245.3",",X","0","T,X","16.75","X","24.40","X","9.10","X","","","","","290","X","","","","","23.1","X"
