"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00412225","1945","32.9202","-94.7225","91.4","DAINGERFIELD 9 S, TX US","","","","","75","6","66","6","","","","","","","","","","","","","","","","","","","","","122.7",",6,0612,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1451.6",",6","","","","","","","","","",""
"USC00412225","1948","32.9202","-94.7225","91.4","DAINGERFIELD 9 S, TX US","","","","","58","0","49","0","1","","1","0","","","","","","","","","","","","","25",",0,0119,","25",",0,0119,","81.3",",0,0511,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","959.4",",0","25",",0","","","","","","","",""
"USC00412225","1950","32.9202","-94.7225","91.4","DAINGERFIELD 9 S, TX US","","","","","77","0","66","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","104.1",",0,0916,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1308.1",",0","0",",0","","","","","","","",""
"USC00412225","1951","32.9202","-94.7225","91.4","DAINGERFIELD 9 S, TX US","","","","","60","0","58","0","1","","1","0","","","","","","","","","","","","","102",",0,0129,","102",",0,0129,","86.1",",0,0912,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1048.3",",0","102",",0","","","","","","","",""
"USC00412225","1952","32.9202","-94.7225","91.4","DAINGERFIELD 9 S, TX US","","","","","67","0","56","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","81.3",",0,0412,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1059.1",",0","0",",0","","","","","","","",""
"USC00412225","1953","32.9202","-94.7225","91.4","DAINGERFIELD 9 S, TX US","","","","","66","0","56","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","71.1",",0,0710,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1179.8",",0","0",",0","","","","","","","",""
"USC00412225","1954","32.9202","-94.7225","91.4","DAINGERFIELD 9 S, TX US","","","","","53","0","48","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,0122,","58.7",",0,1024,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","885.9",",0","0","T,0","","","","","","","",""
"USC00412225","1955","32.9202","-94.7225","91.4","DAINGERFIELD 9 S, TX US","","","","","64","0","49","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,0221,","77.0",",0,0321,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","916.8",",0","0","T,0","","","","","","","",""
"USC00412225","1956","32.9202","-94.7225","91.4","DAINGERFIELD 9 S, TX US","","","","","58","0","35","0","0","","1","0","","","","","","","","","","","","","0",",0,1231,+","41",",0,0119,","50.8",",0,0502,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","548.8",",0","41",",0","","","","","","","",""
"USC00412225","1957","32.9202","-94.7225","91.4","DAINGERFIELD 9 S, TX US","","","","","109","0","81","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","121.9",",0,0201,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1821.1",",0","0",",0","","","","","","","",""
