"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1KSCD0001","2007","39.625","-97.892","435.9","JAMESTOWN 2.4 NW, KS US","97","N","61","N","10","N","178",",N,1215,+","83.3",",N,0524,","847.0",",N","968",",N"
"US1KSCD0001","2008","39.625","-97.892","435.9","JAMESTOWN 2.4 NW, KS US","93","N","66","N","6","N","89",",N,0206,","100.3",",N,0627,","938.0",",N","399",",N"
"US1KSCD0001","2009","39.625","-97.892","435.9","JAMESTOWN 2.4 NW, KS US","89","N","47","N","","","","","97.8",",N,0602,","689.9",",N","",""
"US1KSCD0001","2010","39.625","-97.892","435.9","JAMESTOWN 2.4 NW, KS US","70","N","46","N","","","","","72.1",",N,0620,","651.4",",N","",""
"US1KSCD0001","2011","39.625","-97.892","435.9","JAMESTOWN 2.4 NW, KS US","86","N","49","N","","","","","63.0",",N,0520,","782.6",",N","",""
"US1KSCD0001","2012","39.625","-97.892","435.9","JAMESTOWN 2.4 NW, KS US","52","N","37","N","","","","","73.2",",N,0615,","615.7",",N","",""
"US1KSCD0001","2013","39.625","-97.892","435.9","JAMESTOWN 2.4 NW, KS US","78","N","48","N","","","","","118.9",",N,0802,","769.9",",N","",""
"US1KSCD0001","2014","39.625","-97.892","435.9","JAMESTOWN 2.4 NW, KS US","84","N","49","N","","","","","56.4",",N,0607,","716.0",",N","",""
"US1KSCD0001","2015","39.625","-97.892","435.9","JAMESTOWN 2.4 NW, KS US","85","N","53","N","","","","","96.5",",N,0611,","886.7",",N","",""
"US1KSCD0001","2016","39.625","-97.892","435.9","JAMESTOWN 2.4 NW, KS US","96","N","55","N","","","","","56.1",",N,0707,","903.6",",N","",""
"US1KSCD0001","2017","39.625","-97.892","435.9","JAMESTOWN 2.4 NW, KS US","98","N","41","N","","","","","45.5",",N,0629,","707.6",",N","",""
